Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon30_2 , Comp ,30,2,0.1,0.5,9,2.762487,0," [[9, 17, 26, 27, 28], [6, 16, 19, 20]]",9,0,0.164721,0," [[6, 16, 19, 20], [9, 17, 26, 27, 28]]",9,0,0.155656,0," [[6, 16, 19, 20], [9, 17, 26, 27, 28]]"
eilon30_3 , Comp ,30,2,0.1,0.5,9,2.039426,0," [[10, 12, 17, 18, 19], [0, 9, 21, 22]]",9,0,0.167185,0," [[0, 9, 21, 22], [10, 12, 17, 18, 19]]",9,0,0.167888,0," [[0, 9, 21, 22], [10, 12, 17, 18, 19]]"
eilon30_4 , Comp ,30,2,0.1,0.5,8,3.214541,0," [[7, 16, 18, 25, 27], [2, 3, 28]]",8,0,0.15361,0," [[3, 7, 18, 27, 28], [6, 20, 29]]",8,0,0.159806,0," [[3, 7, 18, 27, 28], [6, 20, 29]]"
eilon30_5 , Comp ,30,2,0.1,0.5,10,2.72843,0," [[3, 8, 9, 12, 17, 18], [13, 21, 25, 29]]",10,0,0.163078,0," [[13, 21, 25, 29], [3, 8, 9, 12, 17, 18]]",10,0,0.157646,0," [[13, 21, 25, 29], [3, 8, 9, 12, 17, 18]]"
eilon30_1 , Comp ,30,6,0.1,0.5,15,889.184467,0," [[6, 18, 23], [3, 7], [2, 25], [1, 19, 24, 28], [5, 17], [8, 13]]",15,17,1.408635,0," [[6, 18, 23], [8, 13], [2, 25], [5, 17], [3, 7], [1, 19, 24, 28]]",15,17,1.472365,0," [[6, 18, 23], [8, 13], [2, 25], [5, 17], [3, 7], [1, 19, 24, 28]]"
eilon30_2 , Comp ,30,6,0.1,0.5,19,354.151076,0," [[6, 17, 22, 26, 27], [4, 13], [1, 2, 7], [5, 11, 21], [9, 12, 28], [16, 19, 20]]",19,0,0.443835,0," [[9, 17, 26, 27, 28], [1, 2, 7], [4, 13], [3, 12], [5, 11, 21], [6, 16, 19, 20]]",19,0,0.408082,0," [[9, 17, 26, 27, 28], [1, 2, 7], [4, 13], [3, 12], [5, 11, 21], [6, 16, 19, 20]]"
eilon30_3 , Comp ,30,6,0.1,0.5,17,268.233482,0," [[10, 12, 17, 18, 19], [0, 9, 21, 22], [6, 13], [15, 29], [11, 14], [4, 16]]",17,0,0.7661,0," [[6, 13], [15, 29], [4, 16], [0, 9, 21, 22], [10, 12, 17, 18, 19], [11, 14]]",17,0,0.751038,0," [[6, 13], [15, 29], [4, 16], [0, 9, 21, 22], [10, 12, 17, 18, 19], [11, 14]]"
eilon30_4 , Comp ,30,6,0.1,0.5,16,3050.604869,0," [[1, 19], [3, 21, 28], [2, 7, 25], [6, 20, 29], [16, 18, 27], [8, 14]]",16,22359,1832.867669,0," [[1, 19], [7, 16, 18, 25, 27], [2, 3, 28], [11, 12, 24], [0], [15, 22]]",16,22359,1769.16322,0," [[1, 19], [7, 16, 18, 25, 27], [2, 3, 28], [11, 12, 24], [0], [15, 22]]"
eilon30_5 , Comp ,30,6,0.1,0.5,17,198.125081,0," [[7], [1, 6], [3, 8, 9, 12, 17, 18], [20, 24, 26], [22], [13, 21, 25, 29]]",17,0,0.46403,0," [[3, 8, 9, 12, 17, 18], [7, 20], [1, 29], [13, 21, 25], [22], [6, 24, 26]]",17,0,0.446345,0," [[3, 8, 9, 12, 17, 18], [7, 20], [1, 29], [13, 21, 25], [22], [6, 24, 26]]"
eilon30_1 , Comp ,30,10,0.1,0.5,15,3600.016899,0.266667," [[7], [0, 9, 21], [18, 19], [5, 22, 26], [17], [2], [3], [25], [1], [11]]",15,0,1.274806,0," [[2, 25], [18, 23], [1], [5], [19], [3, 7], [17], [6], [13, 24, 28], [8]]",15,0,1.311212,0," [[2, 25], [18, 23], [1], [5], [19], [3, 7], [17], [6], [13, 24, 28], [8]]"
eilon30_2 , Comp ,30,10,0.1,0.5,20,3600.020488,0.05," [[5, 11], [1, 7], [4], [3], [16, 19, 20], [21], [6, 22, 26, 27], [2], [9, 12, 17, 28], [13]]",20,0,0.799445,0," [[6, 22], [3, 12, 17], [27, 28], [4, 13], [9, 26], [1, 2, 7], [16, 20], [19], [21], [5, 11]]",20,0,0.829924,0," [[6, 22], [3, 12, 17], [27, 28], [4, 13], [9, 26], [1, 2, 7], [16, 20], [19], [21], [5, 11]]"
eilon30_3 , Comp ,30,10,0.1,0.5,18,3600.006141,0.055556," [[4, 16], [28], [8], [10, 12, 17], [22], [13, 20], [2, 26], [9, 21], [0], [6, 18, 19]]",18,31,5.851024,0," [[0, 22], [9, 16], [2, 26], [6, 19], [4, 20], [12, 17, 18], [10, 21], [28], [13], [8]]",18,31,5.8394,0," [[0, 22], [9, 16], [2, 26], [6, 19], [4, 20], [12, 17, 18], [10, 21], [28], [13], [8]]"
eilon30_4 , Comp ,30,10,0.1,0.5,18,3600.018533,0.111111," [[11, 24], [25, 27], [0], [9, 12], [21], [2, 3, 18, 28], [1, 19], [16], [15, 22], [7]]",18,71,11.116104,0," [[3, 28], [16, 18], [21], [2], [0], [7, 25, 27], [1, 19], [15, 22], [9, 12], [11, 24]]",18,71,11.077853,0," [[3, 28], [16, 18], [21], [2], [0], [7, 25, 27], [1, 19], [15, 22], [9, 12], [11, 24]]"
eilon30_5 , Comp ,30,10,0.1,0.5,17,3600.021012,0.117647," [[10], [3, 8, 9, 12, 17, 18], [22, 25], [19], [7], [20, 26], [6], [1], [29], [24]]",17,2,1.205234,0," [[19], [22, 25], [29], [1], [3, 8, 9, 12], [10], [6], [17, 18], [7], [20, 24, 26]]",17,2,1.24205,0," [[19], [22, 25], [29], [1], [3, 8, 9, 12], [10], [6], [17, 18], [7], [20, 24, 26]]"
eilon30_1 , Comp ,30,2,0.2,0.3,13,2.646042,0," [[6, 10, 18, 20, 23, 24, 27, 28], [1, 3, 7, 17, 19]]",13,1,0.550991,0," [[1, 3, 7, 17], [6, 10, 18, 19, 20, 23, 24, 27, 28]]",13,1,0.549756,0," [[1, 3, 7, 17], [6, 10, 18, 19, 20, 23, 24, 27, 28]]"
eilon30_2 , Comp ,30,2,0.2,0.3,18,1.127881,0," [[1, 2, 5, 7, 11, 16, 19, 20, 21], [3, 6, 9, 12, 17, 22, 26, 27, 28]]",18,0,0.383834,0," [[1, 2, 5, 7, 11, 16, 19, 20, 21], [3, 6, 9, 12, 17, 22, 26, 27, 28]]",18,0,0.413291,0," [[1, 2, 5, 7, 11, 16, 19, 20, 21], [3, 6, 9, 12, 17, 22, 26, 27, 28]]"
eilon30_3 , Comp ,30,2,0.2,0.3,14,3.288504,0," [[6, 9, 10, 12, 17, 18, 19, 21, 22], [4, 8, 16, 20, 28]]",14,0,0.491264,0," [[6, 13, 14, 18, 19, 20], [0, 4, 9, 10, 16, 17, 21, 22]]",14,0,0.493887,0," [[6, 13, 14, 18, 19, 20], [0, 4, 9, 10, 16, 17, 21, 22]]"
eilon30_4 , Comp ,30,2,0.2,0.3,14,2.461273,0," [[2, 3, 7, 16, 18, 25, 27, 28], [9, 11, 12, 15, 22, 24]]",14,5,0.546969,0," [[2, 3, 7, 16, 18, 25, 27, 28], [6, 8, 14, 20, 21, 29]]",14,5,0.590817,0," [[2, 3, 7, 16, 18, 25, 27, 28], [6, 8, 14, 20, 21, 29]]"
eilon30_5 , Comp ,30,2,0.2,0.3,14,2.579217,0," [[1, 6, 13, 21, 22, 25, 29], [7, 8, 9, 18, 20, 24, 26]]",14,1,0.411118,0," [[6, 7, 8, 9, 20, 24, 26], [1, 3, 17, 18, 22, 25, 29]]",14,1,0.440451,0," [[6, 7, 8, 9, 20, 24, 26], [1, 3, 17, 18, 22, 25, 29]]"
eilon30_1 , Comp ,30,6,0.2,0.3,15,2060.709457,0," [[2, 7, 17, 25], [3, 18, 19], [5], [8, 13, 24], [1, 23], [6, 28]]",15,0,0.71549,0," [[2, 5, 7, 17, 26], [3, 19], [8, 13, 24], [4], [11, 22, 25], [1]]",15,0,0.710131,0," [[2, 5, 7, 17, 26], [3, 19], [8, 13, 24], [4], [11, 22, 25], [1]]"
eilon30_2 , Comp ,30,6,0.2,0.3,20,79.387651,0," [[22, 26, 27], [2, 4, 13], [9, 17], [3, 12, 19, 28], [6, 16], [1, 5, 7, 11, 20, 21]]",20,16,1.395563,0," [[2, 16, 17, 19, 20, 22], [1, 5, 21], [3, 28], [4, 6, 13], [9, 12, 26, 27], [7, 11]]",20,16,1.394286,0," [[2, 16, 17, 19, 20, 22], [1, 5, 21], [3, 28], [4, 6, 13], [9, 12, 26, 27], [7, 11]]"
eilon30_3 , Comp ,30,6,0.2,0.3,18,423.619636,0," [[4, 16, 20, 28], [2, 22, 26], [0, 9, 10], [6, 12, 17], [18, 19, 21], [8, 13]]",18,19,1.428261,0," [[0, 2], [4, 17, 18, 21, 22], [6, 9, 10, 12, 19], [8, 20], [26, 28], [13, 16]]",18,19,1.475617,0," [[0, 2], [4, 17, 18, 21, 22], [6, 9, 10, 12, 19], [8, 20], [26, 28], [13, 16]]"
eilon30_4 , Comp ,30,6,0.2,0.3,18,525.281579,0," [[1, 19, 21, 24], [9, 12, 15, 22], [0, 16, 18], [2, 25], [3, 27, 28], [7, 11]]",18,24,1.576512,0," [[11, 22], [1, 3, 21], [9], [0, 15], [2, 12, 19, 24], [7, 16, 18, 25, 27, 28]]",18,24,1.631193,0," [[11, 22], [1, 3, 21], [9], [0, 15], [2, 12, 19, 24], [7, 16, 18, 25, 27, 28]]"
eilon30_5 , Comp ,30,6,0.2,0.3,17,1265.951381,0," [[25, 29], [9, 10, 12, 28], [7, 20, 24], [3, 6], [1, 18, 22], [8, 17, 19]]",17,0,0.642199,0," [[1, 8, 18, 22, 29], [25], [3, 10, 12, 19], [17], [7, 9, 20, 26], [6, 24]]",17,0,0.648141,0," [[1, 8, 18, 22, 29], [25], [3, 10, 12, 19], [17], [7, 9, 20, 26], [6, 24]]"
eilon30_1 , Comp ,30,10,0.2,0.3,15,3600.006227,0.266667," [[3, 19], [25], [8], [5], [1, 13, 24], [2], [4, 11, 17], [26], [22], [7]]",15,0,1.469508,0," [[2, 4, 5, 22, 25], [7], [26], [11], [19], [17], [8], [24], [1, 13], [15]]",15,0,1.534409,0," [[2, 4, 5, 22, 25], [7], [26], [11], [19], [17], [8], [24], [1, 13], [15]]"
eilon30_2 , Comp ,30,10,0.2,0.3,20,3600.008764,0.05," [[12, 17, 26, 27, 28], [2, 7], [19, 22], [1, 21], [4, 16], [5], [13], [11], [3, 6, 9], [20]]",20,13,4.181098,0," [[17, 22, 26, 27], [3, 9], [4, 6, 19, 20], [13], [7], [2], [1], [21], [12, 28], [5, 11, 16]]",20,13,4.334828,0," [[17, 22, 26, 27], [3, 9], [4, 6, 19, 20], [13], [7], [2], [1], [21], [12, 28], [5, 11, 16]]"
eilon30_3 , Comp ,30,10,0.2,0.3,18,1453.909855,0," [[26], [9, 22, 28], [17, 21], [8], [2], [10, 19], [4, 6], [12, 16], [13, 18, 20], [0]]",18,1,1.704728,0," [[9, 21, 26], [2, 28], [12, 16], [19], [18], [6, 10], [8], [4, 17, 22], [13, 20], [0]]",18,1,1.710785,0," [[9, 21, 26], [2, 28], [12, 16], [19], [18], [6, 10], [8], [4, 17, 22], [13, 20], [0]]"
eilon30_4 , Comp ,30,10,0.2,0.3,18,3600.00907,0.055556," [[2, 11, 19, 24], [15, 22], [3, 7, 21], [27], [25], [9, 12], [1, 18], [28], [16], [0]]",18,32,6.233629,0," [[3], [7, 18, 27], [16], [0, 2], [19], [11, 12], [21, 24], [1, 28], [25], [9, 15, 22]]",18,32,6.212311,0," [[3], [7, 18, 27], [16], [0, 2], [19], [11, 12], [21, 24], [1, 28], [25], [9, 15, 22]]"
eilon30_5 , Comp ,30,10,0.2,0.3,17,3600.019079,0.117647," [[1, 8, 25], [18], [22, 29], [17, 19], [7, 9, 24], [3], [13], [12], [20], [6, 26]]",17,0,1.364601,0," [[3, 8, 18, 25, 29], [12], [17, 19], [24], [20, 26], [6], [9], [7], [1, 22], [13]]",17,0,1.408251,0," [[3, 8, 18, 25, 29], [12], [17, 19], [24], [20, 26], [6], [9], [7], [1, 22], [13]]"
eilon30_1 , Comp ,30,2,0.2,0.5,15,5.2034,0," [[1, 6, 10, 18, 19, 23, 24, 28], [2, 5, 7, 11, 17, 25, 26]]",15,10,0.511102,0," [[2, 4, 5, 11, 17, 22, 25, 26], [1, 6, 10, 19, 23, 24, 28]]",15,10,0.543757,0," [[2, 4, 5, 11, 17, 22, 25, 26], [1, 6, 10, 19, 23, 24, 28]]"
eilon30_2 , Comp ,30,2,0.2,0.5,18,2.979852,0," [[3, 6, 9, 12, 17, 22, 26, 27, 28], [1, 2, 5, 7, 11, 16, 19, 20, 21]]",18,0,0.332949,0," [[3, 6, 9, 12, 17, 19, 22, 26, 27, 28], [1, 2, 5, 7, 11, 16, 20, 21]]",18,0,0.331949,0," [[3, 6, 9, 12, 17, 19, 22, 26, 27, 28], [1, 2, 5, 7, 11, 16, 20, 21]]"
eilon30_3 , Comp ,30,2,0.2,0.5,15,5.009202,0," [[13, 20, 23, 25, 27], [6, 9, 10, 12, 16, 17, 18, 19, 21, 22]]",15,0,0.354867,0," [[13, 20, 23, 25, 27], [4, 6, 9, 10, 16, 17, 18, 19, 21, 22]]",15,0,0.344127,0," [[13, 20, 23, 25, 27], [4, 6, 9, 10, 16, 17, 18, 19, 21, 22]]"
eilon30_4 , Comp ,30,2,0.2,0.5,15,4.266552,0," [[6, 8, 14, 20, 21, 28, 29], [1, 2, 3, 7, 11, 18, 24, 25]]",15,0,0.403453,0," [[6, 8, 14, 20, 21, 28, 29], [1, 2, 3, 7, 11, 18, 24, 25]]",15,0,0.419341,0," [[6, 8, 14, 20, 21, 28, 29], [1, 2, 3, 7, 11, 18, 24, 25]]"
eilon30_5 , Comp ,30,2,0.2,0.5,14,5.175505,0," [[1, 6, 13, 21, 22, 25, 29], [3, 9, 10, 12, 17, 19, 28]]",14,0,0.355493,0," [[7, 8, 9, 18, 20, 24, 26], [1, 6, 13, 21, 22, 25, 29]]",14,0,0.307888,0," [[7, 8, 9, 18, 20, 24, 26], [1, 6, 13, 21, 22, 25, 29]]"
eilon30_1 , Comp ,30,6,0.2,0.5,23,244.552967,0," [[6, 10, 18, 19, 23, 24, 28], [4, 5, 11, 26], [1, 8, 13], [2, 3, 7], [0, 9, 21], [17, 22, 25]]",23,53,3.417434,0," [[0, 3, 5, 9, 17], [15, 25], [7, 11, 22], [8, 13, 24, 28], [2, 4, 26], [1, 6, 10, 18, 19, 23]]",23,53,3.471164,0," [[0, 3, 5, 9, 17], [15, 25], [7, 11, 22], [8, 13, 24, 28], [2, 4, 26], [1, 6, 10, 18, 19, 23]]"
eilon30_2 , Comp ,30,6,0.2,0.5,25,226.611007,0," [[7, 8, 21], [5, 11, 20], [6, 13, 16, 24], [4, 17, 19, 27], [1, 2, 10, 15, 18], [3, 9, 12, 22, 26, 28]]",25,13,1.134716,0," [[10, 15, 18], [1, 2, 5, 7, 16, 19, 20], [8, 11, 21], [3, 9, 12, 26, 28], [4, 13, 24], [6, 17, 22, 27]]",25,13,1.145636,0," [[10, 15, 18], [1, 2, 5, 7, 16, 19, 20], [8, 11, 21], [3, 9, 12, 26, 28], [4, 13, 24], [6, 17, 22, 27]]"
eilon30_3 , Comp ,30,6,0.2,0.5,22,1549.602033,0," [[7, 12, 21, 29], [6, 11, 13, 14, 17], [9, 22, 26, 28], [10, 15, 18, 19], [4, 16, 20], [0, 2]]",22,11,1.304379,0," [[7, 10, 12, 15, 21, 29], [4, 17, 18, 19, 20], [0, 16, 26], [6, 11, 13, 14], [28], [2, 9, 22]]",22,11,1.249503,0," [[7, 10, 12, 15, 21, 29], [4, 17, 18, 19, 20], [0, 16, 26], [6, 11, 13, 14], [28], [2, 9, 22]]"
eilon30_4 , Comp ,30,6,0.2,0.5,25,78.659555,0," [[10, 13, 17, 19, 26], [1, 9, 11, 24], [2, 3, 16, 25, 27], [0, 18], [12, 15, 22], [7, 14, 20, 21, 28, 29]]",25,37,3.098299,0," [[3, 7, 14, 20, 21, 29], [9, 12, 22], [10, 13, 17, 19, 26], [1, 2, 18, 25, 27, 28], [15, 24], [0, 11, 16]]",25,37,3.120259,0," [[3, 7, 14, 20, 21, 29], [9, 12, 22], [10, 13, 17, 19, 26], [1, 2, 18, 25, 27, 28], [15, 24], [0, 11, 16]]"
eilon30_5 , Comp ,30,6,0.2,0.5,23,895.456888,0," [[0, 7, 20, 27], [1, 21, 22], [6, 13, 25, 29], [3, 9, 10, 12, 17, 19, 28], [18, 24, 26], [8, 23]]",23,0,0.393003,0," [[0, 7, 20, 27], [3, 8, 9, 12, 17, 18, 19], [24, 26], [22, 25], [10, 23, 28], [1, 6, 13, 21, 29]]",23,0,0.387766,0," [[0, 7, 20, 27], [3, 8, 9, 12, 17, 18, 19], [24, 26], [22, 25], [10, 23, 28], [1, 6, 13, 21, 29]]"
eilon30_1 , Comp ,30,10,0.2,0.5,23,3600.010098,0.130435," [[19], [7, 25], [1, 10, 28], [8, 13], [3, 9, 17], [6, 18, 23, 24], [2, 11, 22], [4, 5, 26], [21], [0]]",23,0,0.632091,0," [[9, 17, 22], [8, 13, 24, 28], [15], [0, 3], [4, 11, 26], [16], [7], [6, 19], [2, 5, 25], [1, 18, 23]]",23,0,0.582764,0," [[9, 17, 22], [8, 13, 24, 28], [15], [0, 3], [4, 11, 26], [16], [7], [6, 19], [2, 5, 25], [1, 18, 23]]"
eilon30_2 , Comp ,30,10,0.2,0.5,25,3600.034301,0.04," [[8, 21], [3, 12, 17, 20, 22], [9, 19, 26, 27], [13, 24], [4, 10, 18], [5, 11], [2, 6, 16], [1, 15], [7], [28]]",25,3,1.048687,0," [[4, 10, 13, 18], [7, 15], [11], [24], [2, 19, 21], [17], [1, 5], [8], [16, 20, 26], [3, 6, 9, 12, 22, 27, 28]]",25,3,1.088069,0," [[4, 10, 13, 18], [7, 15], [11], [24], [2, 19, 21], [17], [1, 5], [8], [16, 20, 26], [3, 6, 9, 12, 22, 27, 28]]"
eilon30_3 , Comp ,30,10,0.2,0.5,22,3600.01278,0.136364," [[16, 17], [12, 18, 19, 21], [26], [15], [6, 11, 13], [0, 10, 29], [4, 9, 28], [7], [14, 20], [2, 22]]",22,0,0.682671,0," [[21], [4, 8, 13, 20], [5, 23], [16], [25], [1, 11, 14], [19], [28], [27], [6, 9, 10, 12, 17, 18, 22]]",22,0,0.665265,0," [[21], [4, 8, 13, 20], [5, 23], [16], [25], [1, 11, 14], [19], [28], [27], [6, 9, 10, 12, 17, 18, 22]]"
eilon30_4 , Comp ,30,10,0.2,0.5,25,3600.008669,0.04," [[11, 15], [0, 2, 7], [22, 24], [10, 17], [3, 14, 20, 29], [12, 13, 19, 26], [16, 25], [28], [18, 21, 27], [1, 9]]",25,4,1.146798,0," [[10, 13, 17, 19, 26], [0], [11, 12, 24], [15], [2, 27], [9, 22], [16], [28], [1, 7, 18, 25], [3, 14, 20, 21, 29]]",25,4,1.205318,0," [[10, 13, 17, 19, 26], [0], [11, 12, 24], [15], [2, 27], [9, 22], [16], [28], [1, 7, 18, 25], [3, 14, 20, 21, 29]]"
eilon30_5 , Comp ,30,10,0.2,0.5,23,3600.011869,0.086957," [[6, 7, 24, 26], [13], [22, 25], [10, 12, 19], [0, 20, 27], [3, 18], [21, 29], [28], [1, 8, 9], [17, 23]]",23,0,0.63841,0," [[0, 7, 20, 27], [3, 8, 9, 17, 18, 19], [6, 13], [24], [10], [22], [25], [26], [1, 21, 29], [12, 23, 28]]",23,0,0.580767,0," [[0, 7, 20, 27], [3, 8, 9, 17, 18, 19], [6, 13], [24], [10], [22], [25], [26], [1, 21, 29], [12, 23, 28]]"
eilon30_1 , Comp ,30,2,0.3,0.3,20,3.41184,0," [[1, 2, 3, 6, 7, 13, 17, 18, 19, 23, 24, 28], [4, 5, 8, 11, 16, 22, 25, 26]]",20,138,3.63084,0," [[4, 5, 8, 11, 16, 22, 25, 26], [1, 2, 3, 6, 7, 13, 17, 18, 19, 23, 24, 28]]",20,138,3.712954,0," [[4, 5, 8, 11, 16, 22, 25, 26], [1, 2, 3, 6, 7, 13, 17, 18, 19, 23, 24, 28]]"
eilon30_2 , Comp ,30,2,0.3,0.3,21,2.36949,0," [[1, 2, 7, 10, 11, 13, 15, 16, 18, 19], [3, 4, 6, 9, 12, 17, 20, 22, 26, 27, 28]]",21,164,4.791244,0," [[2, 3, 4, 9, 12, 17, 19, 20, 22, 24, 26, 27, 28], [1, 6, 7, 10, 13, 15, 16, 18]]",21,164,4.812677,0," [[2, 3, 4, 9, 12, 17, 19, 20, 22, 24, 26, 27, 28], [1, 6, 7, 10, 13, 15, 16, 18]]"
eilon30_3 , Comp ,30,2,0.3,0.3,20,3.17825,0," [[0, 2, 4, 8, 9, 16, 20, 22, 26, 28], [6, 10, 11, 12, 13, 14, 17, 18, 19, 21]]",20,20,1.253994,0," [[6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21], [0, 2, 4, 8, 16, 22, 26, 28]]",20,20,1.321729,0," [[6, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21], [0, 2, 4, 8, 16, 22, 26, 28]]"
eilon30_4 , Comp ,30,2,0.3,0.3,20,1.692518,0," [[0, 4, 5, 9, 11, 12, 15, 22, 24], [1, 2, 3, 7, 16, 18, 19, 21, 25, 27, 28]]",20,534,12.456787,0," [[1, 10, 11, 12, 13, 17, 26], [2, 3, 7, 14, 18, 19, 20, 21, 24, 25, 27, 28, 29]]",20,534,12.935677,0," [[1, 10, 11, 12, 13, 17, 26], [2, 3, 7, 14, 18, 19, 20, 21, 24, 25, 27, 28, 29]]"
eilon30_5 , Comp ,30,2,0.3,0.3,19,4.10622,0," [[4, 11, 14, 15, 16], [1, 3, 6, 7, 8, 9, 12, 17, 18, 19, 20, 24, 26, 27]]",19,665,15.191418,0," [[4, 11, 14, 15, 16, 27], [1, 3, 6, 7, 8, 9, 12, 17, 18, 19, 20, 24, 26]]",19,665,15.079471,0," [[4, 11, 14, 15, 16, 27], [1, 3, 6, 7, 8, 9, 12, 17, 18, 19, 20, 24, 26]]"
eilon30_1 , Comp ,30,6,0.3,0.3,23,2267.028961,0," [[3, 7, 9, 17, 18, 19], [1, 6, 10, 13, 23, 24, 28], [0, 5], [21], [8, 11], [2, 4, 22, 25, 26]]",23,76,4.270834,0," [[0, 2, 5, 7, 9, 11, 21, 22, 26], [1, 3, 6, 18, 24], [4, 8], [23], [16, 17], [13, 19, 25, 28]]",23,76,4.3718,0," [[0, 2, 5, 7, 9, 11, 21, 22, 26], [1, 3, 6, 18, 24], [4, 8], [23], [16, 17], [13, 19, 25, 28]]"
eilon30_2 , Comp ,30,6,0.3,0.3,25,75.28145,0," [[3, 6, 12, 17, 19, 26, 27, 28], [1, 4, 10, 13, 18, 24], [20, 22], [2, 9], [11, 15, 16, 21], [5, 7, 8]]",25,537,27.337856,0," [[4, 6, 13, 18], [2, 8], [15, 20], [9, 16, 28], [3, 5, 7, 11, 12, 21, 26], [1, 10, 17, 19, 22, 24, 27]]",25,537,27.150047,0," [[4, 6, 13, 18], [2, 8], [15, 20], [9, 16, 28], [3, 5, 7, 11, 12, 21, 26], [1, 10, 17, 19, 22, 24, 27]]"
eilon30_3 , Comp ,30,6,0.3,0.3,22,226.248435,0," [[0, 6, 9, 10, 12, 13, 16, 17, 18, 21], [1, 4, 14, 19, 20, 27], [8, 28], [11], [22], [23, 25]]",22,61,3.802033,0," [[8, 20, 25], [1, 10, 11, 14, 17, 18], [4, 6, 13, 19, 27], [9, 28], [16, 23], [0, 12, 21, 22]]",22,61,3.946047,0," [[8, 20, 25], [1, 10, 11, 14, 17, 18], [4, 6, 13, 19, 27], [9, 28], [16, 23], [0, 12, 21, 22]]"
eilon30_4 , Comp ,30,6,0.3,0.3,25,34.972662,0," [[0, 1, 3, 7, 11, 15, 18, 24, 25], [2, 10, 12, 13, 26], [16, 27], [9, 22], [14, 20, 21, 28], [17, 19, 29]]",25,405,21.876675,0," [[2, 13, 17, 19, 24, 26], [0, 7, 11, 15, 16, 22, 25], [14, 20, 28], [1, 3, 9, 12], [18, 21, 27, 29], [10]]",25,405,21.715549,0," [[2, 13, 17, 19, 24, 26], [0, 7, 11, 15, 16, 22, 25], [14, 20, 28], [1, 3, 9, 12], [18, 21, 27, 29], [10]]"
eilon30_5 , Comp ,30,6,0.3,0.3,23,425.351283,0," [[1, 6, 7, 8, 9, 12, 17, 18, 19, 20, 24, 26, 29], [10, 11], [23], [14, 15], [0, 4, 27], [3, 28]]",23,11,1.495071,0," [[0, 3, 9, 19, 26, 27], [6, 8, 12, 22, 24], [7, 10, 18], [13, 21, 25], [23, 28], [1, 17, 20, 29]]",23,11,1.535197,0," [[0, 3, 9, 19, 26, 27], [6, 8, 12, 22, 24], [7, 10, 18], [13, 21, 25], [23, 28], [1, 17, 20, 29]]"
eilon30_1 , Comp ,30,10,0.3,0.3,23,3600.022621,0.086957," [[2, 5, 7, 9, 17, 22, 26], [4, 16, 25], [6, 24], [13], [1, 11], [15], [3, 28], [8], [0], [18, 19, 23]]",23,1,1.196686,0," [[0, 2, 3, 5, 9, 11, 17, 22], [4, 8, 16, 25], [6], [24], [1], [21], [23], [26], [7], [13, 18, 19, 28]]",23,1,1.255424,0," [[0, 2, 3, 5, 9, 11, 17, 22], [4, 8, 16, 25], [6], [24], [1], [21], [23], [26], [7], [13, 18, 19, 28]]"
eilon30_2 , Comp ,30,10,0.3,0.3,25,3600.011278,0.04," [[1, 3, 4, 6, 13, 16, 17, 20, 27], [2], [22], [26], [8, 19, 21], [24], [9, 12, 28], [7, 10], [11, 15], [5, 18]]",25,28,5.549455,0," [[18, 19], [4, 10, 13, 17, 24], [16, 27], [1, 8], [5, 6, 15], [9], [11, 20], [3, 7, 22], [2, 21], [12, 26, 28]]",25,28,5.741346,0," [[18, 19], [4, 10, 13, 17, 24], [16, 27], [1, 8], [5, 6, 15], [9], [11, 20], [3, 7, 22], [2, 21], [12, 26, 28]]"
eilon30_3 , Comp ,30,10,0.3,0.3,22,3600.012774,0.045455," [[6, 10, 14, 16, 17, 19, 22], [23, 27], [12], [0, 9, 20], [11], [18, 21], [4], [1], [8, 28], [13, 25]]",22,376,56.708707,0," [[8, 27], [10, 17, 18, 19, 20, 21], [5], [4, 6, 14, 25], [9], [13], [1, 23], [12], [16, 28], [11, 22]]",22,376,61.671237,0," [[8, 27], [10, 17, 18, 19, 20, 21], [5], [4, 6, 14, 25], [9], [13], [1, 23], [12], [16, 28], [11, 22]]"
eilon30_4 , Comp ,30,10,0.3,0.3,25,2789.046534,0," [[1, 2, 3, 7, 18, 19, 24, 25, 28], [12, 13, 21, 26], [9], [14, 29], [10, 11], [17], [0, 15, 16], [27], [20], [22]]",25,45,8.945121,0," [[2, 9, 13, 19], [0, 3, 7, 24, 25, 27, 28], [22], [11, 12], [16, 29], [1, 15], [18, 21], [14], [20, 26], [10, 17]]",25,45,9.048032,0," [[2, 9, 13, 19], [0, 3, 7, 24, 25, 27, 28], [22], [11, 12], [16, 29], [1, 15], [18, 21], [14], [20, 26], [10, 17]]"
