Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon40_5 , Cycle ,40,6,0.2,0.5,40,101.209237,0," [[4, 5, 6, 21, 29, 31], [2, 7, 16, 22, 23, 32, 33, 35], [3, 17, 18, 25, 26, 28, 30], [10, 12, 14, 19, 20, 37], [0, 11, 27, 34, 36, 38], [1, 8, 9, 13, 15, 24, 39]]",40,61,6.136204,0," [[2, 7, 16, 22, 23, 32, 33, 35], [4, 5, 6, 21, 29, 31], [1, 8, 9, 15, 24, 39], [0, 11, 13, 27, 34, 36, 38], [10, 12, 14, 19, 20, 37], [3, 17, 18, 25, 26, 28, 30]]",40,61,6.285402,0," [[2, 7, 16, 22, 23, 32, 33, 35], [4, 5, 6, 21, 29, 31], [1, 8, 9, 15, 24, 39], [0, 11, 13, 27, 34, 36, 38], [10, 12, 14, 19, 20, 37], [3, 17, 18, 25, 26, 28, 30]]"
eilon40_1 , Cycle ,40,10,0.2,0.5,40,38.036289,0," [[0, 6, 15, 29, 31], [2, 5, 11, 18, 21, 22, 24, 36, 38], [7, 19, 28], [1, 8, 32, 34], [17], [14, 25, 37], [9, 20, 27, 33], [3, 35], [4, 13, 16, 30], [10, 12, 23, 26, 39]]",40,0,0.930694,0," [[4, 9, 13, 14, 16, 20, 30], [10, 12, 23, 26, 39], [0, 6, 37], [2, 11, 21, 22, 24, 36], [27], [1, 8, 33], [5, 7, 18], [19, 28, 32, 35], [3, 17, 34], [15, 25, 29, 31, 38]]",40,0,0.932592,0," [[4, 9, 13, 14, 16, 20, 30], [10, 12, 23, 26, 39], [0, 6, 37], [2, 11, 21, 22, 24, 36], [27], [1, 8, 33], [5, 7, 18], [19, 28, 32, 35], [3, 17, 34], [15, 25, 29, 31, 38]]"
eilon40_2 , Cycle ,40,10,0.2,0.5,40,19.163751,0," [[1, 4, 29, 34, 36, 39], [0, 9, 14, 28, 33], [5, 7], [3, 15, 25, 26, 31], [13, 17, 18, 27, 32, 35], [2, 8, 19, 22], [11, 12, 20, 37], [24, 38], [10, 30], [6, 16, 21, 23]]",40,15,2.367572,0," [[3, 15, 25, 26, 31], [2, 5, 7, 9, 22], [0, 14, 33], [12, 37, 38], [28], [29, 36, 39], [6, 13, 17, 18, 34, 35], [1, 11, 20, 24], [8, 19], [4, 10, 16, 21, 23, 27, 30, 32]]",40,15,2.331665,0," [[3, 15, 25, 26, 31], [2, 5, 7, 9, 22], [0, 14, 33], [12, 37, 38], [28], [29, 36, 39], [6, 13, 17, 18, 34, 35], [1, 11, 20, 24], [8, 19], [4, 10, 16, 21, 23, 27, 30, 32]]"
eilon40_3 , Cycle ,40,10,0.2,0.5,40,15.522357,0," [[1, 5, 6, 9, 10, 11, 14, 15], [2, 4, 19, 25, 32, 37, 39], [12, 26, 35], [23, 29], [13, 28, 36], [21, 24, 31], [7, 8, 16, 17, 30, 34], [18], [20, 22, 27, 33], [0, 3, 38]]",40,53,4.28346,0," [[0, 3, 11, 14, 38], [1], [18, 29, 35, 36], [6, 10, 15, 33], [2, 19, 25, 32, 37, 39], [4, 5, 9], [12, 13, 24], [21, 23, 28], [26, 27, 31], [7, 8, 16, 17, 20, 22, 30, 34]]",40,53,4.314992,0," [[0, 3, 11, 14, 38], [1], [18, 29, 35, 36], [6, 10, 15, 33], [2, 19, 25, 32, 37, 39], [4, 5, 9], [12, 13, 24], [21, 23, 28], [26, 27, 31], [7, 8, 16, 17, 20, 22, 30, 34]]"
eilon40_4 , Cycle ,40,10,0.2,0.5,40,14.847071,0," [[1, 16, 19, 20, 24, 27, 29], [3, 17, 39], [11, 15, 25, 26], [13, 21, 30, 37, 38], [9], [32, 33, 34], [4, 6, 18, 36], [5, 14, 22, 28, 31], [0, 2, 7, 10, 12], [8, 23, 35]]",40,72,5.796765,0," [[7, 10, 12, 22, 31], [4, 5, 14, 18, 20, 24, 27, 29], [6, 19, 34], [9, 11, 15, 17], [0, 2, 28], [36], [13, 21, 30, 33, 38], [16, 32], [1, 25, 26, 37, 39], [3, 8, 23, 35]]",40,72,5.851837,0," [[7, 10, 12, 22, 31], [4, 5, 14, 18, 20, 24, 27, 29], [6, 19, 34], [9, 11, 15, 17], [0, 2, 28], [36], [13, 21, 30, 33, 38], [16, 32], [1, 25, 26, 37, 39], [3, 8, 23, 35]]"
eilon40_5 , Cycle ,40,10,0.2,0.5,40,19.199431,0," [[11, 17, 20], [22, 23, 26, 33, 38], [4, 5, 7, 21, 31], [8, 9, 39], [10, 12, 14, 19], [3, 16, 18, 25, 28, 30, 32], [2, 6, 29, 35], [0, 27, 34], [1, 13, 15, 24], [36, 37]]",40,400,28.915586,0," [[10, 11, 12, 19, 20, 37, 38], [3, 17, 18, 25, 26, 28, 30, 32], [14], [5], [8, 24, 39], [1, 13], [4, 6, 7, 21, 29], [2, 16, 22, 23, 31, 33, 35], [36], [0, 9, 15, 27, 34]]",40,400,28.678336,0," [[10, 11, 12, 19, 20, 37, 38], [3, 17, 18, 25, 26, 28, 30, 32], [14], [5], [8, 24, 39], [1, 13], [4, 6, 7, 21, 29], [2, 16, 22, 23, 31, 33, 35], [36], [0, 9, 15, 27, 34]]"
eilon40_1 , Cycle ,40,2,0.3,0.3,23,9.430458,0," [[1, 4, 8, 14, 17, 20, 30, 32, 33, 37], [0, 6, 9, 10, 13, 15, 16, 25, 27, 29, 31, 38, 39]]",23,678,18.676245,0," [[6, 8, 10, 13, 15, 18, 25, 27, 29, 31, 37, 38], [1, 4, 9, 14, 16, 17, 20, 30, 32, 33, 34]]",23,678,19.442386,0," [[6, 8, 10, 13, 15, 18, 25, 27, 29, 31, 37, 38], [1, 4, 9, 14, 16, 17, 20, 30, 32, 33, 34]]"
eilon40_2 , Cycle ,40,2,0.3,0.3,25,7.044235,0," [[3, 4, 6, 8, 10, 13, 16, 18, 21, 23, 27, 30, 31, 32, 34, 35], [1, 2, 14, 19, 20, 22, 24, 36, 39]]",25,8107,302.564426,0," [[1, 2, 4, 14, 20, 22, 29, 34, 38], [6, 8, 10, 13, 16, 17, 18, 21, 23, 24, 27, 30, 32, 35, 36, 39]]",25,8107,302.632379,0," [[1, 2, 4, 14, 20, 22, 29, 34, 38], [6, 8, 10, 13, 16, 17, 18, 21, 23, 24, 27, 30, 32, 35, 36, 39]]"
eilon40_3 , Cycle ,40,2,0.3,0.3,25,11.145261,0," [[1, 2, 4, 6, 10, 15, 19, 25, 32, 39], [5, 9, 11, 12, 14, 17, 18, 20, 21, 22, 26, 27, 31, 33, 35]]",25,376,12.087823,0," [[1, 2, 4, 6, 9, 10, 15, 18, 19, 25, 32, 39], [5, 11, 12, 14, 17, 20, 21, 22, 26, 27, 31, 33, 35]]",25,376,12.398555,0," [[1, 2, 4, 6, 9, 10, 15, 18, 19, 25, 32, 39], [5, 11, 12, 14, 17, 20, 21, 22, 26, 27, 31, 33, 35]]"
eilon40_4 , Cycle ,40,2,0.3,0.3,26,6.357222,0," [[0, 2, 5, 7, 9, 14, 18, 19, 20, 22, 24, 27, 28, 29, 31, 35], [1, 3, 11, 15, 16, 17, 23, 26, 37, 39]]",26,7907,261.547619,0," [[6, 13, 16, 20, 24, 27, 30, 32, 33, 34], [0, 1, 2, 3, 5, 9, 14, 15, 18, 19, 26, 28, 29, 35, 37, 39]]",26,7907,259.617839,0," [[6, 13, 16, 20, 24, 27, 30, 32, 33, 34], [0, 1, 2, 3, 5, 9, 14, 15, 18, 19, 26, 28, 29, 35, 37, 39]]"
eilon40_5 , Cycle ,40,2,0.3,0.3,25,6.086604,0," [[0, 1, 8, 9, 11, 13, 15, 22, 27, 34, 36, 38], [2, 5, 6, 7, 16, 17, 23, 26, 31, 32, 33, 35, 39]]",25,387,12.76017,0," [[2, 5, 6, 7, 16, 17, 22, 23, 26, 31, 32, 33, 35, 39], [0, 1, 8, 9, 11, 13, 15, 27, 34, 36, 38]]",25,387,13.553548,0," [[2, 5, 6, 7, 16, 17, 22, 23, 26, 31, 32, 33, 35, 39], [0, 1, 8, 9, 11, 13, 15, 27, 34, 36, 38]]"
eilon40_1 , Cycle ,40,6,0.3,0.3,40,14.350541,0," [[6, 10, 12, 13, 16, 23, 25, 26, 31, 37, 39], [1, 4, 9, 14, 20, 27, 30, 33], [8, 17, 32, 34], [3, 7, 19, 28, 35], [2, 5, 11, 21, 24, 29, 36, 38], [0, 15, 18, 22]]",40,179,10.090732,0," [[1, 4, 9, 14, 20, 25, 27, 30, 33, 37], [6, 10, 12, 16, 23, 26, 31, 39], [0, 22, 29], [2, 5, 11, 15, 18, 21, 24, 36, 38], [3, 7, 8, 19, 28, 35], [13, 17, 32, 34]]",40,179,10.21557,0," [[1, 4, 9, 14, 20, 25, 27, 30, 33, 37], [6, 10, 12, 16, 23, 26, 31, 39], [0, 22, 29], [2, 5, 11, 15, 18, 21, 24, 36, 38], [3, 7, 8, 19, 28, 35], [13, 17, 32, 34]]"
