"Instance,GraphType,n,p,R,r,obj_NL,time_NL,gap_NL,C_NL,obj_IP1, numcuts_IP1 , TotalT_IP1,gap_IP1;C_IP1,obj_IP2, numcuts_IP2 , TotalT_IP2,gap_IP2,C_IP2"
"eilon30_2 ,Star-Ring,30,10,0.1,0.2,15,690.117587,0, [[6], [24], [22, 27], [3], [12, 17], [9], [28], [26], [2, 16, 19, 20], [4]],15,43589,3606.397328,0.066667; [[19], [20], [5, 11, 21], [7], [1, 16], [6], [2], [17, 26, 27], [3], [12]],15,44627,3608.322775,0.066667, [[19], [20], [5, 11, 21], [7], [1, 16], [6], [2], [17, 26, 27], [3], [12]]"
"eilon30_3 ,Star-Ring,30,10,0.1,0.2,15,2350.204516,0, [[18], [6], [4, 16], [13], [17], [15], [10, 12], [9, 21, 22], [19], [11, 14]],15,81,6.845556,0; [[17], [20], [14], [11], [6, 13], [4], [9, 16, 22], [10, 18], [12, 21], [19]],15,81,6.91217,0, [[17], [20], [14], [11], [6, 13], [4], [9, 16, 22], [10, 18], [12, 21], [19]]"
"eilon30_4 ,Star-Ring,30,10,0.1,0.2,14,2752.605402,0, [[21], [14], [3], [18, 25], [7, 27], [2, 28], [24], [19], [1], [20, 29]],14,45446,3604.718687,0.071429; [[2], [21], [19], [11, 24], [3, 7], [27, 28], [25], [18], [1], [20, 29]],14,46496,3608.915628,0.071429, [[2], [21], [19], [11, 24], [3, 7], [27, 28], [25], [18], [1], [20, 29]]"
"eilon30_5 ,Star-Ring,30,10,0.1,0.2,26,3600.007441,0.153846, [[19], [20, 24, 26], [3, 8, 9, 12, 17, 18], [14, 15, 16], [23, 28], [1, 6], [13, 21, 25, 29], [0, 4], [5], [7, 27]],26,0,0.681353,0; [[14, 15, 16], [20, 24, 26], [2], [7, 27], [1, 6], [0, 4], [13, 21, 25, 29], [5], [10, 28], [3, 8, 9, 12, 17, 18]],26,0,0.686663,0, [[14, 15, 16], [20, 24, 26], [2], [7, 27], [1, 6], [0, 4], [13, 21, 25, 29], [5], [10, 28], [3, 8, 9, 12, 17, 18]]"
"eilon30_1 ,Star-Ring,30,2,0.1,0.5,8,0.68203,0, [[6, 18, 19, 23], [1, 13, 24, 28]],8,0,0.2179,0; [[1, 13, 24, 28], [6, 18, 19, 23]],8,0,0.234833,0, [[1, 13, 24, 28], [6, 18, 19, 23]]"
"eilon30_2 ,Star-Ring,30,2,0.1,0.5,9,0.758834,0, [[9, 17, 26, 27, 28], [6, 16, 19, 20]],9,0,0.20795,0; [[6, 16, 19, 20], [9, 17, 26, 27, 28]],9,0,0.201864,0, [[6, 16, 19, 20], [9, 17, 26, 27, 28]]"
"eilon30_3 ,Star-Ring,30,2,0.1,0.5,9,0.651841,0, [[10, 12, 17, 18, 19], [0, 9, 21, 22]],9,0,0.206592,0; [[0, 9, 21, 22], [10, 12, 17, 18, 19]],9,0,0.207608,0, [[0, 9, 21, 22], [10, 12, 17, 18, 19]]"
"eilon30_4 ,Star-Ring,30,2,0.1,0.5,8,0.9448,0, [[2, 3, 7, 18, 28], [20, 21, 29]],8,0,0.190903,0; [[3, 7, 18, 27, 28], [6, 20, 29]],8,0,0.199786,0, [[3, 7, 18, 27, 28], [6, 20, 29]]"
"eilon30_5 ,Star-Ring,30,2,0.1,0.5,10,0.5923,0, [[3, 8, 9, 12, 17, 18], [13, 21, 25, 29]],10,0,0.185829,0; [[13, 21, 25, 29], [3, 8, 9, 12, 17, 18]],10,0,0.199304,0, [[13, 21, 25, 29], [3, 8, 9, 12, 17, 18]]"
"eilon30_1 ,Star-Ring,30,6,0.1,0.5,20,500.694785,0, [[3, 7], [2, 5, 17], [1, 13, 24, 28], [6, 18, 19, 23], [0, 9, 21], [4, 11, 22, 26]],20,0,0.585862,0; [[3, 7], [4, 11, 22, 26], [0, 9, 21], [6, 18, 19, 23], [1, 13, 24, 28], [2, 5, 17]],20,0,0.624985,0, [[3, 7], [4, 11, 22, 26], [0, 9, 21], [6, 18, 19, 23], [1, 13, 24, 28], [2, 5, 17]]"
"eilon30_2 ,Star-Ring,30,6,0.1,0.5,19,3600.004278,0.105263, [[1, 2, 7], [3, 12], [5, 11, 21], [9, 17, 26, 27, 28], [4, 13], [6, 16, 19, 20]],19,6,1.303502,0; [[4, 13], [1, 2, 7], [9, 17, 26, 27, 28], [5, 11, 21], [6, 16, 19, 20], [10, 18]],19,6,1.262027,0, [[4, 13], [1, 2, 7], [9, 17, 26, 27, 28], [5, 11, 21], [6, 16, 19, 20], [10, 18]]"
"eilon30_3 ,Star-Ring,30,6,0.1,0.5,18,1299.425937,0, [[11, 14], [10, 12, 17, 18, 19], [1, 3, 24], [13, 20], [0, 9, 21, 22], [15, 29]],18,0,1.803214,0; [[10, 12, 17, 18, 19], [11, 14], [0, 9, 21, 22], [4, 20], [6, 13], [1, 3, 24]],18,0,1.814294,0, [[10, 12, 17, 18, 19], [11, 14], [0, 9, 21, 22], [4, 20], [6, 13], [1, 3, 24]]"
"eilon30_4 ,Star-Ring,30,6,0.1,0.5,19,1623.615662,0, [[11, 12, 24], [20, 21, 29], [10, 13, 26], [9, 15, 22], [2, 3, 7], [16, 18, 25, 27]],19,91,3.966903,0; [[11, 12, 24], [10, 13, 26], [9, 15, 22], [1, 2], [7, 16, 18, 25, 27], [20, 21, 29]],19,91,4.069213,0, [[11, 12, 24], [10, 13, 26], [9, 15, 22], [1, 2], [7, 16, 18, 25, 27], [20, 21, 29]]"
"eilon30_5 ,Star-Ring,30,6,0.1,0.5,19,1110.500938,0, [[7, 20], [6, 24, 26], [4, 27], [14, 15], [3, 8, 9, 12, 17, 18], [13, 21, 25, 29]],19,0,1.05551,0; [[3, 8, 9, 12, 17, 18], [14, 15], [4, 27], [6, 24, 26], [13, 21, 25, 29], [7, 20]],19,0,1.13151,0, [[3, 8, 9, 12, 17, 18], [14, 15], [4, 27], [6, 24, 26], [13, 21, 25, 29], [7, 20]]"
"eilon30_1 ,Star-Ring,30,10,0.1,0.5,26,3600.009294,0.115385, [[2, 25], [15], [14, 16], [5, 17], [4, 11, 22, 26], [0, 9, 21], [6, 18, 19, 23], [3, 7], [1, 13, 24, 28], [12, 29]],26,0,3.165575,0; [[25], [0, 9, 21], [6, 18, 19, 23], [8, 13], [12, 29], [1, 24, 28], [3, 7], [4, 11, 22, 26], [14, 16], [2, 5, 17]],26,0,3.165228,0, [[25], [0, 9, 21], [6, 18, 19, 23], [8, 13], [12, 29], [1, 24, 28], [3, 7], [4, 11, 22, 26], [14, 16], [2, 5, 17]]"
"eilon30_2 ,Star-Ring,30,10,0.1,0.5,27,3600.010344,0.111111, [[1, 7], [4, 13], [2, 16, 19, 20], [8, 23], [15, 29], [0, 14], [10, 18], [5, 11, 21], [6, 22, 26, 27], [9, 12, 17, 28]],27,0,0.953151,0; [[2, 16, 19, 20], [5, 11, 21], [8, 23], [1, 7], [6, 22, 26, 27], [10, 13], [0, 14], [15, 18], [4, 24], [9, 12, 17, 28]],27,0,0.910551,0, [[2, 16, 19, 20], [5, 11, 21], [8, 23], [1, 7], [6, 22, 26, 27], [10, 13], [0, 14], [15, 18], [4, 24], [9, 12, 17, 28]]"
"eilon30_3 ,Star-Ring,30,10,0.1,0.5,26,3600.008172,0.115385, [[6, 13], [5, 23, 25], [4, 20], [10, 12, 17, 18, 19], [1, 3, 24], [11, 14], [9, 16, 22], [15, 29], [0, 21], [8, 28]],26,292,17.383646,0; [[6, 13], [1, 3, 24], [10, 12, 17, 18, 19], [4, 16], [5, 23, 25], [8, 28], [2], [0, 9, 21, 22], [15, 29], [11, 14]],26,292,17.421452,0, [[6, 13], [1, 3, 24], [10, 12, 17, 18, 19], [4, 16], [5, 23, 25], [8, 28], [2], [0, 9, 21, 22], [15, 29], [11, 14]]"
"eilon30_4 ,Star-Ring,30,10,0.1,0.5,27,3600.009026,0.074074, [[1, 2], [9, 15, 22], [5], [7, 16, 18, 25, 27], [8, 14], [3, 21, 28], [6, 20, 29], [17, 19], [10, 13, 26], [11, 12, 24]],27,390,22.833483,0; [[2], [10, 13, 26], [17, 19], [6, 20, 29], [8, 14], [7, 16, 18, 25, 27], [3, 21, 28], [11, 12, 24], [4, 5], [9, 15, 22]],27,390,22.836528,0, [[2], [10, 13, 26], [17, 19], [6, 20, 29], [8, 14], [7, 16, 18, 25, 27], [3, 21, 28], [11, 12, 24], [4, 5], [9, 15, 22]]"
"eilon30_5 ,Star-Ring,30,10,0.1,0.5,25,3600.008884,0.2, [[7], [20, 24, 26], [13, 21], [23], [22, 25, 29], [3, 8, 9, 12, 17, 18], [1, 6], [10, 28], [14, 15, 16], [4, 27]],25,0,2.791958,0; [[3, 9], [23], [1, 6], [7, 27], [8, 12, 17, 18], [13, 21, 25, 29], [20, 24, 26], [0, 4], [14, 15, 16], [10, 28]],25,0,2.73943,0, [[3, 9], [23], [1, 6], [7, 27], [8, 12, 17, 18], [13, 21, 25, 29], [20, 24, 26], [0, 4], [14, 15, 16], [10, 28]]"
"eilon30_1 ,Star-Ring,30,2,0.2,0.2,11,0.715068,0, [[0, 3, 9, 17, 21], [2, 5, 7, 11, 22, 26]],11,16,0.778572,0; [[1, 13, 19, 28], [6, 10, 18, 20, 23, 24, 27]],11,16,0.831959,0, [[1, 13, 19, 28], [6, 10, 18, 20, 23, 24, 27]]"
"eilon30_2 ,Star-Ring,30,2,0.2,0.2,14,0.706862,0, [[3, 6, 17, 20, 26, 27], [1, 2, 5, 7, 11, 16, 19, 21]],14,16,0.746425,0; [[3, 9, 12, 17, 22, 26, 27, 28], [2, 4, 6, 16, 19, 20]],14,16,0.790851,0, [[3, 9, 12, 17, 22, 26, 27, 28], [2, 4, 6, 16, 19, 20]]"
"eilon30_3 ,Star-Ring,30,2,0.2,0.2,14,0.621567,0, [[0, 9, 10, 12, 16, 21, 22], [4, 6, 13, 17, 18, 19, 20]],14,0,0.466592,0; [[0, 9, 10, 12, 21, 22], [4, 6, 13, 16, 17, 18, 19, 20]],14,0,0.50419,0, [[0, 9, 10, 12, 21, 22], [4, 6, 13, 16, 17, 18, 19, 20]]"
"eilon30_4 ,Star-Ring,30,2,0.2,0.2,12,0.926563,0, [[8, 14, 20, 29], [2, 3, 7, 18, 21, 25, 27, 28]],12,24,0.880903,0; [[1, 2, 11, 19, 24], [3, 7, 16, 18, 25, 27, 28]],12,24,0.943455,0, [[1, 2, 11, 19, 24], [3, 7, 16, 18, 25, 27, 28]]"
"eilon30_5 ,Star-Ring,30,2,0.2,0.2,13,0.699164,0, [[1, 3, 8, 17, 18, 25, 29], [6, 7, 9, 20, 24, 26]],13,13,0.713753,0; [[1, 3, 8, 17, 18, 25, 29], [6, 7, 9, 20, 24, 26]],13,13,0.750997,0, [[1, 3, 8, 17, 18, 25, 29], [6, 7, 9, 20, 24, 26]]"
"eilon30_1 ,Star-Ring,30,6,0.2,0.2,30,2.785549,0, [[14, 15, 16, 25], [12, 13, 29], [1, 7, 8], [0, 3, 5, 9, 17, 21], [2, 4, 11, 22, 26], [6, 10, 18, 19, 20, 23, 24, 27, 28]],30,0,0.465506,0; [[8, 12, 13, 29], [0, 5, 9, 17, 21], [6, 10, 18, 19, 20, 23, 24, 27, 28], [1, 3, 7], [14, 15], [2, 4, 11, 16, 22, 25, 26]],30,0,0.47855,0, [[8, 12, 13, 29], [0, 5, 9, 17, 21], [6, 10, 18, 19, 20, 23, 24, 27, 28], [1, 3, 7], [14, 15], [2, 4, 11, 16, 22, 25, 26]]"
"eilon30_2 ,Star-Ring,30,6,0.2,0.2,20,135.838107,0, [[2], [3, 20], [9, 12, 22, 26, 28], [4, 6, 24, 27], [16, 17], [1, 5, 7, 11, 19, 21]],20,38211,3602.933683,0.05; [[16], [4, 6, 24], [3, 9, 12, 17, 22, 27, 28], [20, 26], [2, 5, 7, 11, 19, 21], [1]],20,38370,3607.688918,0.05, [[16], [4, 6, 24], [3, 9, 12, 17, 22, 27, 28], [20, 26], [2, 5, 7, 11, 19, 21], [1]]"
"eilon30_3 ,Star-Ring,30,6,0.2,0.2,18,229.358858,0, [[12], [10, 29], [0, 9, 16, 21, 22], [4, 13, 17, 18, 20], [6, 14], [11, 15, 19]],18,49851,3601.3753,0.055556; [[10, 17, 18], [0, 9, 16, 22], [21, 29], [12, 15], [6, 11, 13, 14], [4, 19, 20]],18,50497,3602.447346,0.055556, [[10, 17, 18], [0, 9, 16, 22], [21, 29], [12, 15], [6, 11, 13, 14], [4, 19, 20]]"
"eilon30_4 ,Star-Ring,30,6,0.2,0.2,19,163.664834,0, [[1, 2, 19], [11, 12, 24], [13, 17, 26], [21], [14, 20, 29], [3, 7, 18, 25, 27, 28]],17,44185,3602.902498,0.235294; [[2, 18], [21], [8, 14, 20, 28, 29], [7, 27], [19, 24], [1, 3, 11, 16, 25]],17,43913,3605.455404,0.235294, [[2, 18], [21], [8, 14, 20, 28, 29], [7, 27], [19, 24], [1, 3, 11, 16, 25]]"
"eilon30_5 ,Star-Ring,30,6,0.2,0.2,18,140.7305,0, [[24, 26], [1, 8, 9, 12, 17], [21, 22, 25], [13], [3, 6, 18, 29], [7, 19, 20]],18,37372,3604.254913,0.111111; [[1, 3, 12], [19], [18, 23, 28], [22, 25], [9, 17, 29], [6, 7, 8, 20, 24, 26]],18,37479,3604.398206,0.111111, [[1, 3, 12], [19], [18, 23, 28], [22, 25], [9, 17, 29], [6, 7, 8, 20, 24, 26]]"
"eilon30_1 ,Star-Ring,30,10,0.2,0.2,20,3600.011417,0.05, [[7], [1, 8, 24, 28], [13], [6], [3, 19, 23], [18], [0, 9], [22, 26], [5, 11, 17, 25], [2]],20,2557,124.309387,0; [[17], [9], [11, 22], [3], [1, 13, 24, 28], [2, 8], [5, 25, 26], [7], [6, 18, 19, 23], [0]],20,2557,124.585042,0, [[17], [9], [11, 22], [3], [1, 13, 24, 28], [2, 8], [5, 25, 26], [7], [6, 18, 19, 23], [0]]"
"eilon30_2 ,Star-Ring,30,10,0.2,0.2,22,3600.008109,0.045455, [[2], [6, 12, 19, 20], [5], [1], [10, 13], [17], [3, 9, 22, 26, 27, 28], [4, 24], [16], [7, 11, 21]],22,56,3.770295,0; [[16], [11, 20], [4, 10], [13, 24], [2], [5, 7, 19, 21], [12], [3, 9, 26], [6, 17, 22, 27, 28], [1]],22,56,3.817875,0, [[16], [11, 20], [4, 10], [13, 24], [2], [5, 7, 19, 21], [12], [3, 9, 26], [6, 17, 22, 27, 28], [1]]"
"eilon30_3 ,Star-Ring,30,10,0.2,0.2,19,3600.007875,0.052632, [[17, 18], [12, 16], [29], [15, 21], [13, 19], [0], [6, 10, 11], [1], [14, 20], [4, 9, 22]],19,19,2.450814,0; [[17], [16], [6, 13], [0], [4], [10, 12, 19], [1, 11, 14], [20], [9, 21, 22], [15, 18, 29]],19,19,2.4658,0, [[17], [16], [6, 13], [0], [4], [10, 12, 19], [1, 11, 14], [20], [9, 21, 22], [15, 18, 29]]"
"eilon30_4 ,Star-Ring,30,10,0.2,0.2,21,3475.734239,0, [[24], [21, 27, 28], [16], [0, 18], [7, 25], [9, 12, 15], [11], [1, 20, 29], [13, 17, 19], [2, 3]],21,47596,3610.02386,0.047619; [[2, 19], [13, 17], [1], [11, 12], [26], [9, 24], [15], [7, 16], [3, 18, 25, 27, 28], [20, 21, 29]],21,48062,3607.935662,0.047619, [[2, 19], [13, 17], [1], [11, 12], [26], [9, 24], [15], [7, 16], [3, 18, 25, 27, 28], [20, 21, 29]]"
"eilon30_5 ,Star-Ring,30,10,0.2,0.2,20,3600.00975,0.05, [[17], [9], [18, 23, 28], [25], [1, 13, 22, 29], [3], [6, 20, 24, 26], [19], [7, 8], [10, 12]],20,37,3.12115,0; [[3], [6, 20, 24], [19], [1, 22], [8, 17, 25, 29], [12], [10, 23, 28], [9], [7, 18, 26], [27]],20,37,3.132605,0, [[3], [6, 20, 24], [19], [1, 22], [8, 17, 25, 29], [12], [10, 23, 28], [9], [7, 18, 26], [27]]"
"eilon30_1 ,Star-Ring,30,2,0.2,0.5,15,0.928567,0, [[2, 5, 7, 11, 17, 22, 26], [1, 6, 10, 18, 19, 23, 24, 28]],15,10,0.573121,0; [[2, 4, 5, 11, 17, 22, 25, 26], [1, 6, 10, 19, 23, 24, 28]],15,10,0.608782,0, [[2, 4, 5, 11, 17, 22, 25, 26], [1, 6, 10, 19, 23, 24, 28]]"
"eilon30_2 ,Star-Ring,30,2,0.2,0.5,18,0.78276,0, [[1, 2, 5, 7, 11, 16, 19, 20, 21], [3, 6, 9, 12, 17, 22, 26, 27, 28]],18,0,0.366323,0; [[3, 6, 9, 12, 17, 19, 22, 26, 27, 28], [1, 2, 5, 7, 11, 16, 20, 21]],18,0,0.392015,0, [[3, 6, 9, 12, 17, 19, 22, 26, 27, 28], [1, 2, 5, 7, 11, 16, 20, 21]]"
"eilon30_3 ,Star-Ring,30,2,0.2,0.5,15,1.138792,0, [[6, 9, 10, 12, 16, 17, 18, 19, 21, 22], [1, 3, 11, 14, 24]],15,0,0.355041,0; [[13, 20, 23, 25, 27], [4, 6, 9, 10, 16, 17, 18, 19, 21, 22]],15,0,0.395665,0, [[13, 20, 23, 25, 27], [4, 6, 9, 10, 16, 17, 18, 19, 21, 22]]"
"eilon30_4 ,Star-Ring,30,2,0.2,0.5,15,0.724528,0, [[6, 8, 14, 20, 21, 28, 29], [1, 2, 3, 7, 11, 16, 18, 25]],15,0,0.456733,0; [[6, 8, 14, 20, 21, 28, 29], [1, 2, 3, 7, 11, 18, 24, 25]],15,0,0.495485,0, [[6, 8, 14, 20, 21, 28, 29], [1, 2, 3, 7, 11, 18, 24, 25]]"
"eilon30_5 ,Star-Ring,30,2,0.2,0.5,14,1.179172,0, [[6, 7, 8, 9, 18, 20, 24, 26], [3, 10, 12, 17, 23, 28]],14,0,0.361132,0; [[7, 8, 9, 18, 20, 24, 26], [1, 6, 13, 21, 22, 25, 29]],14,0,0.354532,0, [[7, 8, 9, 18, 20, 24, 26], [1, 6, 13, 21, 22, 25, 29]]"
"eilon30_1 ,Star-Ring,30,6,0.2,0.5,30,33.173552,0, [[1, 2, 7, 17], [4, 5, 11, 22, 26], [14, 15, 16, 25], [8, 12, 13, 29], [6, 10, 18, 19, 20, 23, 24, 27, 28], [0, 3, 9, 21]],30,0,0.391484,0; [[1, 7, 17, 19, 24], [8, 12, 13, 29], [6, 10, 18, 20, 23, 27, 28], [0, 3, 9, 21], [2, 4, 5, 11, 22, 26], [14, 15, 16, 25]],30,0,0.414335,0, [[1, 7, 17, 19, 24], [8, 12, 13, 29], [6, 10, 18, 20, 23, 27, 28], [0, 3, 9, 21], [2, 4, 5, 11, 22, 26], [14, 15, 16, 25]]"
"eilon30_2 ,Star-Ring,30,6,0.2,0.5,29,21.804281,0, [[2, 16, 19, 20, 22], [5, 8, 11, 21], [1, 7, 15, 29], [0, 4, 10, 14, 18], [13, 24, 25], [3, 6, 9, 12, 17, 26, 27, 28]],29,0,0.639499,0; [[2, 16, 17, 19, 20], [1, 5, 7, 8, 11, 21], [3, 6, 9, 12, 22, 26, 27, 28], [13, 24, 25], [0, 4, 10, 14, 18], [15, 29]],29,0,0.665428,0, [[2, 16, 17, 19, 20], [1, 5, 7, 8, 11, 21], [3, 6, 9, 12, 22, 26, 27, 28], [13, 24, 25], [0, 4, 10, 14, 18], [15, 29]]"
"eilon30_3 ,Star-Ring,30,6,0.2,0.5,29,42.763074,0, [[4, 6, 13, 19, 20], [8, 28], [5, 23, 25, 27], [1, 3, 11, 14, 24], [10, 12, 15, 17, 18, 21, 29], [0, 2, 9, 16, 22, 26]],29,231,11.855962,0; [[4, 6, 13, 19], [0, 2, 9, 22, 26], [8, 16, 20, 28], [5, 23, 25, 27], [1, 3, 11, 14, 24], [10, 12, 15, 17, 18, 21, 29]],29,231,12.01618,0, [[4, 6, 13, 19], [0, 2, 9, 22, 26], [8, 16, 20, 28], [5, 23, 25, 27], [1, 3, 11, 14, 24], [10, 12, 15, 17, 18, 21, 29]]"
"eilon30_4 ,Star-Ring,30,6,0.2,0.5,30,15.658435,0, [[1, 2, 3, 7, 28], [9, 11, 12, 22, 24], [0, 4, 5, 15], [16, 18, 23, 25, 27], [6, 8, 14, 20, 21, 29], [10, 13, 17, 19, 26]],30,0,0.409464,0; [[1, 2, 3, 7, 11, 18], [6, 8, 14, 20, 21, 28, 29], [16, 23, 25, 27], [0, 4, 5, 22], [9, 12, 15, 24], [10, 13, 17, 19, 26]],30,0,0.432619,0, [[1, 2, 3, 7, 11, 18], [6, 8, 14, 20, 21, 28, 29], [16, 23, 25, 27], [0, 4, 5, 22], [9, 12, 15, 24], [10, 13, 17, 19, 26]]"
"eilon30_5 ,Star-Ring,30,6,0.2,0.5,30,15.354732,0, [[3, 8, 9, 12, 18, 19], [1, 13, 21, 22, 25, 29], [5, 6, 24, 26], [0, 4, 7, 20, 27], [11, 14, 15, 16], [2, 10, 17, 23, 28]],30,0,0.396131,0; [[3, 8, 9, 12, 17, 18, 19], [11, 14, 15, 16], [2, 10, 23, 28], [1, 13, 21, 22, 25, 29], [5, 6, 20, 24, 26], [0, 4, 7, 27]],30,0,0.415845,0, [[3, 8, 9, 12, 17, 18, 19], [11, 14, 15, 16], [2, 10, 23, 28], [1, 13, 21, 22, 25, 29], [5, 6, 20, 24, 26], [0, 4, 7, 27]]"
"eilon30_1 ,Star-Ring,30,10,0.2,0.5,30,9.020583,0, [[2], [6, 27, 28], [29], [12, 15], [4, 11, 14, 16, 25], [5, 9, 17, 22, 26], [1, 8, 13, 24], [7, 18], [10, 19, 20, 23], [0, 3, 21]],30,21,1.617708,0; [[1, 7, 13, 24, 28], [8, 12, 29], [11, 14, 16], [4, 22, 25, 26], [3, 18, 19, 23], [0, 5, 9, 21], [6, 10, 27], [20], [2, 17], [15]],30,21,1.680718,0, [[1, 7, 13, 24, 28], [8, 12, 29], [11, 14, 16], [4, 22, 25, 26], [3, 18, 19, 23], [0, 5, 9, 21], [6, 10, 27], [20], [2, 17], [15]]"
"eilon30_2 ,Star-Ring,30,10,0.2,0.5,30,9.99059,0, [[2, 16, 19, 20, 27], [8, 11], [5, 21, 23], [4, 13], [1, 10, 18, 29], [6, 22, 24], [25], [0, 14], [7, 15], [3, 9, 12, 17, 26, 28]],30,0,0.526018,0; [[1, 10, 15, 18], [4, 13, 24, 25], [0, 14], [5, 11, 21], [16, 20], [9, 19, 28], [2], [8, 23], [7, 29], [3, 6, 12, 17, 22, 26, 27]],30,0,0.518123,0, [[1, 10, 15, 18], [4, 13, 24, 25], [0, 14], [5, 11, 21], [16, 20], [9, 19, 28], [2], [8, 23], [7, 29], [3, 6, 12, 17, 22, 26, 27]]"
"eilon30_3 ,Star-Ring,30,10,0.2,0.5,30,15.354214,0, [[6, 9, 10, 12, 17, 18, 19, 21, 22], [23], [3, 11, 14, 24], [7, 29], [0, 16, 26], [8, 13], [5, 20, 25], [1, 27], [15], [2, 4, 28]],30,7,0.920096,0; [[6, 11, 17, 18, 19], [7, 10, 15, 21, 29], [13], [1, 14, 27], [3, 24], [5, 25], [8, 23], [4, 20, 28], [12], [0, 2, 9, 16, 22, 26]],30,7,0.908341,0, [[6, 11, 17, 18, 19], [7, 10, 15, 21, 29], [13], [1, 14, 27], [3, 24], [5, 25], [8, 23], [4, 20, 28], [12], [0, 2, 9, 16, 22, 26]]"
"eilon30_4 ,Star-Ring,30,10,0.2,0.5,30,19.688799,0, [[1, 3, 7, 18], [23], [0], [6, 8, 14, 20, 28], [12, 19], [2, 21, 29], [10, 13, 17, 26], [16, 25, 27], [9, 11, 24], [4, 5, 15, 22]],30,0,0.533075,0; [[11, 12, 24], [3, 7, 16, 18, 27, 28], [9], [10, 13, 17, 26], [0, 25], [23], [1], [6, 8, 14, 20, 29], [2, 19, 21], [4, 5, 15, 22]],30,0,0.5074,0, [[11, 12, 24], [3, 7, 16, 18, 27, 28], [9], [10, 13, 17, 26], [0, 25], [23], [1], [6, 8, 14, 20, 29], [2, 19, 21], [4, 5, 15, 22]]"
"eilon30_5 ,Star-Ring,30,10,0.2,0.5,30,10.529689,0, [[1, 3, 8, 12], [6, 9, 24], [16], [14, 27], [5, 20, 26], [17, 18, 22, 25], [0, 4, 7], [11, 15, 19], [2, 10, 23, 28], [13, 21, 29]],30,15,1.785041,0; [[1, 3, 9, 17, 18], [14, 19], [2, 10, 23, 28], [15, 16, 27], [8, 12], [13, 21, 22, 29], [6, 25], [11], [4, 7], [0, 5, 20, 24, 26]],30,15,1.860243,0, [[1, 3, 9, 17, 18], [14, 19], [2, 10, 23, 28], [15, 16, 27], [8, 12], [13, 21, 22, 29], [6, 25], [11], [4, 7], [0, 5, 20, 24, 26]]"
"eilon30_1 ,Star-Ring,30,2,0.3,0.2,17,0.850067,0, [[1, 2, 3, 6, 7, 17, 18, 19, 23, 24, 28], [0, 5, 9, 21, 22, 26]],17,589,12.963264,0; [[3, 6, 13, 18, 19, 23, 24, 28], [1, 2, 5, 7, 11, 17, 22, 25, 26]],17,589,13.38539,0, [[3, 6, 13, 18, 19, 23, 24, 28], [1, 2, 5, 7, 11, 17, 22, 25, 26]]"
"eilon30_2 ,Star-Ring,30,2,0.3,0.2,19,1.019506,0, [[1, 2, 4, 5, 6, 7, 11, 16, 21], [3, 9, 12, 17, 19, 20, 22, 26, 27, 28]],19,3315,82.041757,0; [[1, 2, 6, 13, 17, 20, 22, 24, 26, 27], [4, 5, 7, 10, 11, 15, 16, 18, 19]],19,3315,82.082442,0, [[1, 2, 6, 13, 17, 20, 22, 24, 26, 27], [4, 5, 7, 10, 11, 15, 16, 18, 19]]"
"eilon30_3 ,Star-Ring,30,2,0.3,0.2,18,0.806086,0, [[0, 6, 11, 12, 15, 17, 18, 19, 22, 29], [4, 9, 10, 13, 14, 16, 20, 21]],18,129,3.991982,0; [[0, 6, 10, 15, 17, 19, 29], [4, 9, 11, 12, 13, 14, 16, 18, 20, 21, 22]],18,129,4.303362,0, [[0, 6, 10, 15, 17, 19, 29], [4, 9, 11, 12, 13, 14, 16, 18, 20, 21, 22]]"
"eilon30_4 ,Star-Ring,30,2,0.3,0.2,18,1.01904,0, [[1, 2, 3, 7, 14, 18, 19, 20, 21, 24, 25, 27, 28, 29], [0, 11, 12, 16]],18,10049,314.589501,0; [[2, 12, 13, 17, 19, 24, 26], [1, 3, 7, 11, 18, 20, 21, 25, 27, 28, 29]],18,10049,310.644822,0, [[2, 12, 13, 17, 19, 24, 26], [1, 3, 7, 11, 18, 20, 21, 25, 27, 28, 29]]"
"eilon30_5 ,Star-Ring,30,2,0.3,0.2,18,0.711593,0, [[1, 3, 6, 7, 8, 9, 12, 17, 18, 19, 20, 24, 25], [13, 21, 22, 26, 29]],18,543,12.529743,0; [[1, 3, 7, 12, 17, 19, 20, 25, 29], [6, 8, 9, 13, 18, 21, 22, 24, 26]],18,543,13.132106,0, [[1, 3, 7, 12, 17, 19, 20, 25, 29], [6, 8, 9, 13, 18, 21, 22, 24, 26]]"
"eilon30_1 ,Star-Ring,30,6,0.3,0.2,25,40.978289,0, [[1, 2, 3, 5, 7, 17, 18, 19, 24], [8, 13, 28], [6, 10, 20, 23, 27], [0, 9], [21, 22, 26], [4, 11, 25]],25,104,5.212714,0; [[1, 2, 5, 7, 17, 24], [21], [0, 3, 6, 9, 23], [10, 19, 20, 27], [8, 13, 18, 28], [4, 11, 22, 25, 26]],25,104,5.335865,0, [[1, 2, 5, 7, 17, 24], [21], [0, 3, 6, 9, 23], [10, 19, 20, 27], [8, 13, 18, 28], [4, 11, 22, 25, 26]]"
