Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon10_1 , Line ,10,2,0.1,0.3,4,0.160664,0," [[4, 6, 9], [8]]",4,0,0.050156,0," [[8], [4, 6, 9]]",4,0,0.046174,0," [[8], [4, 6, 9]]"
eilon10_2 , Line ,10,2,0.1,0.3,5,0.131318,0," [[6, 8, 9], [3, 5]]",5,0,0.034619,0," [[3, 5], [6, 8, 9]]",5,0,0.03649,0," [[3, 5], [6, 8, 9]]"
eilon10_3 , Line ,10,2,0.1,0.3,4,0.140933,0," [[6, 9], [1, 3]]",4,0,0.042223,0," [[2, 6], [1, 3]]",4,0,0.031845,0," [[2, 6], [1, 3]]"
eilon10_4 , Line ,10,2,0.1,0.3,5,0.107357,0," [[1, 5], [0, 8, 9]]",5,0,0.034459,0," [[1, 5], [0, 4, 8]]",5,0,0.031675,0," [[1, 5], [0, 4, 8]]"
eilon10_5 , Line ,10,2,0.1,0.3,4,0.12864,0," [[1, 2], [3, 6]]",4,0,0.035407,0," [[1, 2], [3, 6]]",4,0,0.043555,0," [[1, 2], [3, 6]]"
eilon10_1 , Line ,10,6,0.1,0.3,0,1.253395,1, [],0,0,0.138943,1, [],0,0,0.145458,1, []
eilon10_2 , Line ,10,6,0.1,0.3,9,0.611292,0," [[4], [3, 5, 7], [8], [1], [6, 9], [2]]",9,0,0.115277,0," [[4], [3, 7], [5], [6, 8, 9], [1], [2]]",9,0,0.088028,0," [[4], [3, 7], [5], [6, 8, 9], [1], [2]]"
eilon10_3 , Line ,10,6,0.1,0.3,9,2.147877,0," [[0, 7], [4], [6, 9], [2], [1, 3], [8]]",9,1,0.144337,0," [[5], [0], [7], [4, 9], [2, 6], [1, 3]]",9,1,0.151962,0," [[5], [0], [7], [4, 9], [2, 6], [1, 3]]"
eilon10_4 , Line ,10,6,0.1,0.3,9,0.905523,0," [[2, 3], [6], [0, 4], [9], [1, 5], [8]]",9,0,0.107121,0," [[2, 3], [6], [0], [4], [8, 9], [1, 5]]",9,0,0.108667,0," [[2, 3], [6], [0], [4], [8, 9], [1, 5]]"
eilon10_5 , Line ,10,6,0.1,0.3,8,5.382581,0," [[1, 2], [6], [7, 9], [5], [0], [3]]",8,1,0.129366,0," [[7, 9], [5], [0], [6], [3], [1, 2]]",8,1,0.137115,0," [[7, 9], [5], [0], [6], [3], [1, 2]]"
eilon10_1 , Line ,10,2,0.1,0.5,4,0.109429,0," [[9], [4, 6, 8]]",4,0,0.032511,0," [[6, 9], [4, 8]]",4,0,0.03243,0," [[6, 9], [4, 8]]"
eilon10_2 , Line ,10,2,0.1,0.5,6,0.196646,0," [[6, 8, 9], [3, 5, 7]]",6,0,0.03367,0," [[6, 8, 9], [3, 5, 7]]",6,0,0.025237,0," [[6, 8, 9], [3, 5, 7]]"
eilon10_3 , Line ,10,2,0.1,0.5,4,0.136001,0," [[0, 7], [6, 9]]",4,0,0.016872,0," [[4, 9], [1, 3]]",4,0,0.017481,0," [[4, 9], [1, 3]]"
eilon10_4 , Line ,10,2,0.1,0.5,5,0.112472,0," [[0, 4, 8], [1, 5]]",5,0,0.02452,0," [[1, 5], [0, 8, 9]]",5,0,0.024374,0," [[1, 5], [0, 8, 9]]"
eilon10_5 , Line ,10,2,0.1,0.5,4,0.155892,0," [[7, 9], [1, 2]]",4,0,0.02026,0," [[3, 4], [1, 2]]",4,0,0.023572,0," [[3, 4], [1, 2]]"
eilon10_1 , Line ,10,6,0.1,0.5,6,1.62268,0," [[5], [2], [1], [3], [7], [0]]",6,0,0.176363,0," [[0], [7], [3], [1], [5], [2]]",6,0,0.298707,0," [[0], [7], [3], [1], [5], [2]]"
eilon10_2 , Line ,10,6,0.1,0.5,10,0.653336,0," [[1], [2], [0], [4], [3, 5, 7], [6, 8, 9]]",10,0,0.048046,0," [[6, 8, 9], [1], [2], [0], [4], [3, 5, 7]]",10,0,0.04888,0," [[6, 8, 9], [1], [2], [0], [4], [3, 5, 7]]"
eilon10_3 , Line ,10,6,0.1,0.5,10,0.300547,0," [[8], [1, 3], [2, 6], [4, 9], [0, 7], [5]]",10,0,0.039192,0," [[2, 6], [8], [1, 3], [5], [0, 7], [4, 9]]",10,0,0.042171,0," [[2, 6], [8], [1, 3], [5], [0, 7], [4, 9]]"
eilon10_4 , Line ,10,6,0.1,0.5,10,1.286066,0," [[7], [1, 5], [8, 9], [6], [0, 4], [2, 3]]",10,0,0.047882,0," [[2, 3], [6], [7], [1, 5], [9], [0, 4, 8]]",10,0,0.046828,0," [[2, 3], [6], [7], [1, 5], [9], [0, 4, 8]]"
eilon10_5 , Line ,10,6,0.1,0.5,9,1.723153,0," [[8], [7, 9], [0], [5], [3, 6], [1, 2]]",9,0,0.049105,0," [[5], [7, 9], [3, 6], [0], [4], [1, 2]]",9,0,0.049937,0," [[5], [7, 9], [3, 6], [0], [4], [1, 2]]"
eilon10_1 , Line ,10,2,0.2,0.3,4,0.224591,0," [[6, 8, 9], [4]]",4,0,0.04475,0," [[4], [6, 8, 9]]",4,0,0.043245,0," [[4], [6, 8, 9]]"
eilon10_2 , Line ,10,2,0.2,0.3,7,0.12689,0," [[1, 6, 8, 9], [3, 5, 7]]",7,0,0.027542,0," [[1, 6, 8, 9], [3, 5, 7]]",7,0,0.025747,0," [[1, 6, 8, 9], [3, 5, 7]]"
eilon10_3 , Line ,10,2,0.2,0.3,6,0.123562,0," [[2, 6, 9], [1, 3, 8]]",6,0,0.018939,0," [[2, 6, 9], [1, 3, 8]]",6,0,0.019338,0," [[2, 6, 9], [1, 3, 8]]"
eilon10_4 , Line ,10,2,0.2,0.3,6,0.102088,0," [[1, 5, 9], [0, 4, 8]]",6,0,0.019891,0," [[1, 5, 8, 9], [0, 4]]",6,0,0.02563,0," [[1, 5, 8, 9], [0, 4]]"
eilon10_5 , Line ,10,2,0.2,0.3,5,0.127272,0," [[3, 4], [1, 2, 6]]",5,0,0.019775,0," [[3, 4, 6], [1, 2]]",5,0,0.023032,0," [[3, 4, 6], [1, 2]]"
eilon10_1 , Line ,10,6,0.2,0.3,6,2.375139,0," [[2], [5], [1], [3], [7], [0]]",6,0,0.294093,0," [[5], [2], [1], [3], [7], [0]]",6,0,0.235479,0," [[5], [2], [1], [3], [7], [0]]"
eilon10_2 , Line ,10,6,0.2,0.3,10,0.633199,0," [[0], [4], [5, 7], [1, 2], [6, 8, 9], [3]]",10,0,0.043726,0," [[7], [4], [0], [2], [3, 5], [1, 6, 8, 9]]",10,0,0.044535,0," [[7], [4], [0], [2], [3, 5], [1, 6, 8, 9]]"
eilon10_3 , Line ,10,6,0.2,0.3,10,0.382175,0," [[5], [0, 7], [3, 6], [4, 9], [2], [1, 8]]",10,0,0.041558,0," [[5], [8], [2, 6], [1, 3], [0, 7], [4, 9]]",10,0,0.047482,0," [[5], [8], [2, 6], [1, 3], [0, 7], [4, 9]]"
eilon10_4 , Line ,10,6,0.2,0.3,10,0.290167,0," [[1, 5, 9], [0, 4], [8], [7], [3, 6], [2]]",10,0,0.042092,0," [[2, 3], [6], [0, 4, 9], [8], [7], [1, 5]]",10,0,0.055261,0," [[2, 3], [6], [0, 4, 9], [8], [7], [1, 5]]"
eilon10_5 , Line ,10,6,0.2,0.3,10,0.500727,0," [[8], [1, 2], [3, 4], [6], [0, 5], [7, 9]]",10,3,0.10286,0," [[8], [7, 9], [0, 5], [3], [1, 2, 6], [4]]",10,3,0.114207,0," [[8], [7, 9], [0, 5], [3], [1, 2, 6], [4]]"
eilon10_1 , Line ,10,2,0.2,0.5,6,0.129826,0," [[4, 6, 8, 9], [0, 7]]",6,0,0.021328,0," [[2, 5], [4, 6, 8, 9]]",6,0,0.021223,0," [[2, 5], [4, 6, 8, 9]]"
eilon10_2 , Line ,10,2,0.2,0.5,7,0.248976,0," [[1, 6, 8, 9], [3, 5, 7]]",7,0,0.018097,0," [[1, 6, 8, 9], [3, 5, 7]]",7,0,0.023647,0," [[1, 6, 8, 9], [3, 5, 7]]"
eilon10_3 , Line ,10,2,0.2,0.5,6,0.175795,0," [[1, 3, 8], [2, 6, 9]]",6,0,0.018373,0," [[1, 3, 8], [4, 6, 9]]",6,0,0.020627,0," [[1, 3, 8], [4, 6, 9]]"
eilon10_4 , Line ,10,2,0.2,0.5,6,0.112813,0," [[1, 5], [0, 4, 8, 9]]",6,0,0.013253,0," [[6, 7], [1, 5, 8, 9]]",6,0,0.015302,0," [[6, 7], [1, 5, 8, 9]]"
eilon10_5 , Line ,10,2,0.2,0.5,5,0.147008,0," [[3, 4, 6], [7, 9]]",5,0,0.017053,0," [[1, 2, 6], [0, 3]]",5,0,0.019385,0," [[1, 2, 6], [0, 3]]"
eilon10_1 , Line ,10,6,0.2,0.5,10,0.367444,0," [[2, 5], [1], [4, 6, 8, 9], [7], [3], [0]]",10,0,0.040659,0," [[0, 7], [3], [1], [4, 6], [8, 9], [2, 5]]",10,0,0.04518,0," [[0, 7], [3], [1], [4, 6], [8, 9], [2, 5]]"
eilon10_2 , Line ,10,6,0.2,0.5,10,0.23222,0," [[4, 7], [3, 5, 9], [6], [1, 8], [2], [0]]",10,0,0.038618,0," [[1, 2], [4, 7], [5], [0], [3], [6, 8, 9]]",10,0,0.038888,0," [[1, 2], [4, 7], [5], [0], [3], [6, 8, 9]]"
eilon10_3 , Line ,10,6,0.2,0.5,10,0.356243,0," [[4], [0, 7], [1, 8], [2, 6, 9], [3], [5]]",10,0,0.031904,0," [[1, 2], [0, 7], [8], [5], [3], [4, 6, 9]]",10,0,0.03107,0," [[1, 2], [0, 7], [8], [5], [3], [4, 6, 9]]"
eilon10_4 , Line ,10,6,0.2,0.5,10,0.282195,0," [[5], [1, 8], [2], [0, 4, 9], [3, 6], [7]]",10,0,0.042512,0," [[6, 7], [2, 3], [1], [9], [0, 4], [5, 8]]",10,0,0.028887,0," [[6, 7], [2, 3], [1], [9], [0, 4], [5, 8]]"
eilon10_5 , Line ,10,6,0.2,0.5,10,0.304148,0," [[3, 4, 6], [7, 9], [0, 5], [2], [8], [1]]",10,0,0.033471,0," [[0, 5], [2, 6], [8], [7, 9], [1], [3, 4]]",10,0,0.037043,0," [[0, 5], [2, 6], [8], [7, 9], [1], [3, 4]]"
eilon10_1 , Line ,10,2,0.3,0.3,6,0.132762,0," [[0, 7], [4, 6, 8, 9]]",6,2,0.047949,0," [[4, 6, 8, 9], [0, 7]]",6,2,0.051621,0," [[4, 6, 8, 9], [0, 7]]"
eilon10_2 , Line ,10,2,0.3,0.3,9,0.108019,0," [[1, 2, 6, 8, 9], [3, 4, 5, 7]]",9,0,0.026111,0," [[1, 2, 6, 8, 9], [3, 4, 5, 7]]",9,0,0.026673,0," [[1, 2, 6, 8, 9], [3, 4, 5, 7]]"
eilon10_3 , Line ,10,2,0.3,0.3,8,0.099644,0," [[1, 2, 3, 4, 6], [0, 7, 9]]",8,4,0.091675,0," [[0, 5, 7], [1, 3, 4, 6, 9]]",8,4,0.093645,0," [[0, 5, 7], [1, 3, 4, 6, 9]]"
eilon10_4 , Line ,10,2,0.3,0.3,9,0.120313,0," [[0, 2, 3, 4, 6], [1, 5, 8, 9]]",9,2,0.067776,0," [[0, 1, 4, 5, 8, 9], [2, 3, 6]]",9,2,0.077033,0," [[0, 1, 4, 5, 8, 9], [2, 3, 6]]"
eilon10_5 , Line ,10,2,0.3,0.3,8,0.064136,0," [[2, 3, 4], [0, 5, 6, 7, 9]]",8,4,0.070138,0," [[0, 5, 6, 7], [1, 2, 3, 9]]",8,4,0.072082,0," [[0, 5, 6, 7], [1, 2, 3, 9]]"
eilon10_1 , Line ,10,6,0.3,0.3,10,0.308383,0," [[4], [6, 8, 9], [2], [5], [1, 3], [0, 7]]",10,0,0.042925,0," [[0, 7], [8, 9], [4, 6], [1], [3], [2, 5]]",10,0,0.036742,0," [[0, 7], [8, 9], [4, 6], [1], [3], [2, 5]]"
eilon10_2 , Line ,10,6,0.3,0.3,10,0.305843,0," [[0], [4], [8], [1, 2, 6], [7, 9], [3, 5]]",10,0,0.039493,0," [[0, 4], [5, 7], [3], [2], [1], [6, 8, 9]]",10,0,0.038981,0," [[0, 4], [5, 7], [3], [2], [1], [6, 8, 9]]"
eilon10_3 , Line ,10,6,0.3,0.3,10,0.086105,0," [[2, 3, 6], [1], [4], [0, 5, 7], [9], [8]]",10,0,0.067209,0," [[0, 4], [6, 7], [2], [1, 8], [9], [3, 5]]",10,0,0.042862,0," [[0, 4], [6, 7], [2], [1, 8], [9], [3, 5]]"
eilon10_4 , Line ,10,6,0.3,0.3,10,0.281167,0," [[2, 3], [6], [0, 5, 8, 9], [1], [7], [4]]",10,4,0.116089,0," [[6, 7], [2, 3, 4], [1], [9], [0, 5], [8]]",10,4,0.115455,0," [[6, 7], [2, 3, 4], [1], [9], [0, 5], [8]]"
eilon10_5 , Line ,10,6,0.3,0.3,10,0.073262,0," [[0, 5], [7], [8], [1, 9], [3, 4], [2, 6]]",10,2,0.072095,0," [[1, 2, 8], [3, 4], [0], [9], [6, 7], [5]]",10,2,0.066918,0," [[1, 2, 8], [3, 4], [0], [9], [6, 7], [5]]"
eilon10_1 , Line ,10,2,0.3,0.5,7,0.116447,0," [[4, 6, 8, 9], [1, 2, 5]]",7,0,0.015927,0," [[1, 2, 5], [4, 6, 8, 9]]",7,0,0.016936,0," [[1, 2, 5], [4, 6, 8, 9]]"
eilon10_2 , Line ,10,2,0.3,0.5,9,0.076176,0," [[3, 4, 5, 7], [1, 2, 6, 8, 9]]",9,0,0.024473,0," [[3, 4, 5, 7], [1, 2, 6, 8, 9]]",9,0,0.028608,0," [[3, 4, 5, 7], [1, 2, 6, 8, 9]]"
eilon10_3 , Line ,10,2,0.3,0.5,9,0.076229,0," [[1, 2, 3, 4, 6, 9], [0, 5, 7]]",9,0,0.041846,0," [[0, 5, 7], [1, 2, 3, 4, 6, 9]]",9,0,0.031287,0," [[0, 5, 7], [1, 2, 3, 4, 6, 9]]"
eilon10_4 , Line ,10,2,0.3,0.5,9,0.111399,0," [[1, 5, 8, 9], [0, 2, 3, 4, 6]]",9,0,0.033118,0," [[3, 6, 7], [0, 1, 4, 5, 8, 9]]",9,0,0.034577,0," [[3, 6, 7], [0, 1, 4, 5, 8, 9]]"
eilon10_5 , Line ,10,2,0.3,0.5,9,0.124147,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]",9,0,0.025833,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]",9,0,0.027621,0," [[0, 5, 6, 7, 9], [1, 2, 3, 4]]"
eilon10_1 , Line ,10,6,0.3,0.5,10,0.283693,0," [[6, 8, 9], [4], [2, 5], [1], [3], [0, 7]]",10,0,0.034672,0," [[1, 2, 5], [6, 8, 9], [4], [3], [0], [7]]",10,0,0.034086,0," [[1, 2, 5], [6, 8, 9], [4], [3], [0], [7]]"
eilon10_2 , Line ,10,6,0.3,0.5,10,0.101216,0," [[3, 5], [0], [4], [1, 7], [6, 8], [2, 9]]",10,0,0.036975,0," [[2, 8], [3, 4, 5, 7], [0], [9], [1], [6]]",10,0,0.036403,0," [[2, 8], [3, 4, 5, 7], [0], [9], [1], [6]]"
eilon10_3 , Line ,10,6,0.3,0.5,10,0.108198,0," [[2, 3, 6], [0, 9], [1, 4], [7], [5], [8]]",10,0,0.033422,0," [[0, 5, 7], [1, 2, 6], [4], [8], [9], [3]]",10,0,0.038393,0," [[0, 5, 7], [1, 2, 6], [4], [8], [9], [3]]"
eilon10_4 , Line ,10,6,0.3,0.5,10,0.277655,0," [[5], [2, 3], [1, 4, 9], [7], [6], [0, 8]]",10,0,0.041123,0," [[3, 6, 7], [1, 4, 5], [9], [0], [8], [2]]",10,0,0.04337,0," [[3, 6, 7], [1, 4, 5], [9], [0], [8], [2]]"
eilon10_5 , Line ,10,6,0.3,0.5,10,0.202638,0," [[8], [1, 4], [0], [5, 6, 7], [2, 9], [3]]",10,0,0.038076,0," [[0, 5, 7], [2, 3, 4], [8], [1], [9], [6]]",10,0,0.034659,0," [[0, 5, 7], [2, 3, 4], [8], [1], [9], [6]]"
eilon20_1 , Line ,20,2,0.1,0.3,7,0.709341,0," [[2, 17], [3, 6, 8, 10, 12]]",7,0,0.152655,0," [[3, 6, 8, 10, 12], [2, 17]]",7,0,0.156467,0," [[3, 6, 8, 10, 12], [2, 17]]"
eilon20_2 , Line ,20,2,0.1,0.3,8,0.566715,0," [[2, 4, 10, 17], [9, 11, 13, 18]]",8,0,0.149502,0," [[2, 4, 10, 17], [9, 11, 13, 18]]",8,0,0.133291,0," [[2, 4, 10, 17], [9, 11, 13, 18]]"
eilon20_3 , Line ,20,2,0.1,0.3,7,0.586382,0," [[5, 8, 11, 16], [4, 17, 19]]",7,1,0.144039,0," [[4, 17, 19], [5, 8, 11, 16]]",7,1,0.15457,0," [[4, 17, 19], [5, 8, 11, 16]]"
eilon20_4 , Line ,20,2,0.1,0.3,6,0.767985,0," [[9, 10], [6, 12, 14, 18]]",6,0,0.145073,0," [[6, 12, 14, 18], [9, 10]]",6,0,0.158589,0," [[6, 12, 14, 18], [9, 10]]"
eilon20_5 , Line ,20,2,0.1,0.3,5,0.823214,0," [[7, 11], [5, 13, 14]]",5,0,0.167743,0," [[5, 7, 11], [0, 1]]",5,0,0.178725,0," [[5, 7, 11], [0, 1]]"
eilon20_1 , Line ,20,6,0.1,0.3,15,30.497142,0," [[3, 6, 10, 12], [8, 13, 16], [2, 17], [11, 18], [0], [4, 15, 19]]",15,0,0.395726,0," [[4, 15, 19], [0], [11, 18], [2, 17], [3, 13, 16], [6, 8, 10, 12]]",15,0,0.424598,0," [[4, 15, 19], [0], [11, 18], [2, 17], [3, 13, 16], [6, 8, 10, 12]]"
eilon20_2 , Line ,20,6,0.1,0.3,17,18.015532,0," [[1, 6], [5, 19], [0, 3], [7, 8, 14], [2, 4, 10, 16], [9, 11, 13, 18]]",17,0,0.280173,0," [[5, 19], [1, 6], [0, 3], [7, 8, 14], [2, 4, 10, 16], [9, 11, 13, 18]]",17,0,0.296397,0," [[5, 19], [1, 6], [0, 3], [7, 8, 14], [2, 4, 10, 16], [9, 11, 13, 18]]"
eilon20_3 , Line ,20,6,0.1,0.3,15,33.450787,0," [[1], [0, 13, 14], [9, 18], [5, 8, 11, 16], [7, 12], [4, 17, 19]]",15,1,0.627985,0," [[4, 17, 19], [7, 12], [3], [5, 8, 11], [9, 16], [0, 13, 14, 18]]",15,1,0.701815,0," [[4, 17, 19], [7, 12], [3], [5, 8, 11], [9, 16], [0, 13, 14, 18]]"
eilon20_4 , Line ,20,6,0.1,0.3,14,57.436421,0," [[1, 7], [6, 12, 14, 18], [4, 13], [8, 11], [9, 10], [3, 19]]",14,0,0.598726,0," [[1, 7], [6, 12, 14, 18], [4, 13], [8, 11], [9, 10], [3, 19]]",14,0,0.692969,0," [[1, 7], [6, 12, 14, 18], [4, 13], [8, 11], [9, 10], [3, 19]]"
eilon20_5 , Line ,20,6,0.1,0.3,13,44.183113,0," [[7, 11], [5, 13, 14], [0, 1], [4, 17], [16, 19], [9, 10]]",13,3,0.623443,0," [[5, 13, 14], [7, 11], [0, 1], [4, 17], [16, 19], [9, 10]]",13,3,0.711495,0," [[5, 13, 14], [7, 11], [0, 1], [4, 17], [16, 19], [9, 10]]"
eilon20_1 , Line ,20,10,0.1,0.3,20,34.139725,0," [[4, 15, 19], [0], [11, 18], [14], [1, 7], [2, 17], [13, 16], [3, 6, 8, 10, 12], [9], [5]]",20,1,1.118274,0," [[5], [9], [3, 6, 8, 10, 12], [13, 16], [2, 17], [1, 7], [14], [11, 18], [0], [4, 15, 19]]",20,1,1.11791,0," [[5], [9], [3, 6, 8, 10, 12], [13, 16], [2, 17], [1, 7], [14], [11, 18], [0], [4, 15, 19]]"
eilon20_2 , Line ,20,10,0.1,0.3,20,33.040917,0," [[9, 11, 13, 18], [15], [2, 17], [12], [4, 10, 16], [1], [5, 19], [6], [7, 8, 14], [0, 3]]",20,0,0.384982,0," [[15], [9, 11, 13, 18], [4, 17], [12], [2, 10], [16], [1, 6], [5, 19], [0, 3], [7, 8, 14]]",20,0,0.416448,0," [[15], [9, 11, 13, 18], [4, 17], [12], [2, 10], [16], [1, 6], [5, 19], [0, 3], [7, 8, 14]]"
eilon20_3 , Line ,20,10,0.1,0.3,20,41.691929,0," [[0, 13, 14, 18], [1], [9], [3], [5, 8, 11, 16], [4, 17, 19], [7, 12], [6], [2, 10], [15]]",20,3,1.198763,0," [[15], [2, 10], [3], [6], [7, 12], [4, 17, 19], [5, 8, 11, 16], [9], [1, 13], [0, 14, 18]]",20,3,1.227427,0," [[15], [2, 10], [3], [6], [7, 12], [4, 17, 19], [5, 8, 11, 16], [9], [1, 13], [0, 14, 18]]"
eilon20_4 , Line ,20,10,0.1,0.3,20,30.591958,0," [[1, 7], [6, 12, 14, 18], [4, 13], [2], [8, 11], [15, 17], [5], [16], [0, 9, 10], [3, 19]]",20,0,0.528229,0," [[3, 19], [0, 9, 10], [16], [5], [15, 17], [8, 11], [2], [4, 13], [6, 12, 14, 18], [1, 7]]",20,0,0.594117,0," [[3, 19], [0, 9, 10], [16], [5], [15, 17], [8, 11], [2], [4, 13], [6, 12, 14, 18], [1, 7]]"
eilon20_5 , Line ,20,10,0.1,0.3,18,187.191046,0," [[4, 17], [16, 19], [10], [8], [2, 9], [3, 15], [6], [0, 1], [5, 7, 11], [13, 14]]",18,0,0.852996,0," [[4, 16, 19], [10], [2, 9], [12, 15], [3], [18], [6], [0, 1], [13, 14], [5, 7, 11]]",18,0,0.928381,0," [[4, 16, 19], [10], [2, 9], [12, 15], [3], [18], [6], [0, 1], [13, 14], [5, 7, 11]]"
eilon20_1 , Line ,20,2,0.1,0.5,7,0.780448,0," [[11, 18], [3, 6, 8, 10, 12]]",7,0,0.103495,0," [[3, 6, 8, 10, 12], [11, 17]]",7,0,0.104988,0," [[3, 6, 8, 10, 12], [11, 17]]"
eilon20_2 , Line ,20,2,0.1,0.5,8,0.960077,0," [[9, 11, 13, 18], [2, 4, 10, 17]]",8,0,0.088285,0," [[2, 4, 10, 17], [9, 11, 13, 18]]",8,0,0.081834,0," [[2, 4, 10, 17], [9, 11, 13, 18]]"
eilon20_3 , Line ,20,2,0.1,0.5,8,0.868443,0," [[5, 8, 11, 16], [0, 13, 14, 18]]",8,0,0.086091,0," [[0, 13, 14, 18], [5, 8, 11, 16]]",8,0,0.094666,0," [[0, 13, 14, 18], [5, 8, 11, 16]]"
eilon20_4 , Line ,20,2,0.1,0.5,7,0.845465,0," [[0, 9, 10], [6, 12, 14, 18]]",7,0,0.085936,0," [[6, 12, 14, 18], [0, 9, 10]]",7,0,0.086014,0," [[6, 12, 14, 18], [0, 9, 10]]"
eilon20_5 , Line ,20,2,0.1,0.5,5,0.857871,0," [[5, 7, 14], [4, 17]]",5,0,0.169401,0," [[5, 7, 11], [13, 14]]",5,0,0.192566,0," [[5, 7, 11], [13, 14]]"
eilon20_1 , Line ,20,6,0.1,0.5,16,77.793189,0," [[4, 15, 19], [11, 18], [13, 16], [3, 6, 8, 10, 12], [2, 17], [1, 7]]",16,0,0.197841,0," [[4, 15, 19], [11, 18], [1, 7], [2, 17], [3, 13, 16], [6, 8, 10, 12]]",16,0,0.200745,0," [[4, 15, 19], [11, 18], [1, 7], [2, 17], [3, 13, 16], [6, 8, 10, 12]]"
eilon20_2 , Line ,20,6,0.1,0.5,17,57.192828,0," [[1, 6], [0, 3], [5, 19], [7, 8, 14], [9, 11, 13, 18], [2, 4, 10, 17]]",17,0,0.165084,0," [[9, 11, 13, 18], [2, 4, 10, 17], [1, 6], [7, 8, 14], [0, 3], [5, 19]]",17,0,0.167199,0," [[9, 11, 13, 18], [2, 4, 10, 17], [1, 6], [7, 8, 14], [0, 3], [5, 19]]"
eilon20_3 , Line ,20,6,0.1,0.5,16,85.963159,0," [[15], [0, 13, 14, 18], [2, 3], [7, 12], [5, 8, 11, 16], [4, 17, 19]]",16,0,0.161533,0," [[0, 13, 14, 18], [5, 8, 11, 16], [7, 12], [2, 10], [9], [4, 17, 19]]",16,0,0.166262,0," [[0, 13, 14, 18], [5, 8, 11, 16], [7, 12], [2, 10], [9], [4, 17, 19]]"
eilon20_4 , Line ,20,6,0.1,0.5,15,245.399195,0," [[1, 7], [0, 9, 10], [8, 11], [4, 13], [6, 12, 14, 18], [3, 19]]",15,1,0.195795,0," [[3, 19], [1, 7], [4, 13], [8, 11], [0, 9, 10], [6, 12, 14, 18]]",15,1,0.214377,0," [[3, 19], [1, 7], [4, 13], [8, 11], [0, 9, 10], [6, 12, 14, 18]]"
eilon20_5 , Line ,20,6,0.1,0.5,14,210.852292,0," [[3, 15], [9, 10], [16, 19], [0, 1], [5, 7, 13, 14], [4, 17]]",14,2,0.32375,0," [[4, 16, 19], [2, 9], [3, 15], [0, 1], [7, 11], [5, 13, 14]]",14,2,0.347169,0," [[4, 16, 19], [2, 9], [3, 15], [0, 1], [7, 11], [5, 13, 14]]"
eilon20_1 , Line ,20,10,0.1,0.5,20,15.655815,0," [[2, 17], [1, 7], [14], [11, 18], [3, 6, 8, 10, 12], [5], [4, 15, 19], [0], [9], [13, 16]]",20,0,0.246625,0," [[14], [2, 17], [6, 8, 10, 12], [5], [9], [3, 13, 16], [11, 18], [1, 7], [0], [4, 15, 19]]",20,0,0.270137,0," [[14], [2, 17], [6, 8, 10, 12], [5], [9], [3, 13, 16], [11, 18], [1, 7], [0], [4, 15, 19]]"
eilon20_2 , Line ,20,10,0.1,0.5,20,26.197868,0," [[14], [0, 3], [7, 8], [5, 19], [4, 16], [1, 6], [12], [15], [9, 11, 18], [2, 10, 13, 17]]",20,0,0.198373,0," [[15], [2, 10, 17], [7, 8, 14], [0, 3], [4], [9, 11, 13, 18], [16], [12], [1, 6], [5, 19]]",20,0,0.206748,0," [[15], [2, 10, 17], [7, 8, 14], [0, 3], [4], [9, 11, 13, 18], [16], [12], [1, 6], [5, 19]]"
eilon20_3 , Line ,20,10,0.1,0.5,20,4.786199,0," [[3], [7, 12], [6], [2, 10], [15], [0, 13, 14], [5, 8, 11, 16], [4, 17, 19], [9, 18], [1]]",20,0,0.218119,0," [[4, 17, 19], [9], [0, 14, 18], [15], [10], [7, 12], [6], [2, 3], [5, 8, 11, 16], [1, 13]]",20,0,0.244768,0," [[4, 17, 19], [9], [0, 14, 18], [15], [10], [7, 12], [6], [2, 3], [5, 8, 11, 16], [1, 13]]"
eilon20_4 , Line ,20,10,0.1,0.5,20,25.233747,0," [[2], [6, 12, 14, 18], [0, 9, 10], [1, 7], [4, 13], [8, 11], [5], [15, 17], [16], [3, 19]]",20,0,0.221752,0," [[3, 19], [6, 12, 14, 18], [1, 7], [4, 13], [2], [15, 17], [5], [8, 11], [0, 9, 10], [16]]",20,0,0.241614,0," [[3, 19], [6, 12, 14, 18], [1, 7], [4, 13], [2], [15, 17], [5], [8, 11], [0, 9, 10], [16]]"
eilon20_5 , Line ,20,10,0.1,0.5,18,3600.013768,0.111111," [[13, 14], [0, 1], [5, 7, 11], [6], [18], [3, 15], [9, 10], [4, 16, 19], [2], [12]]",18,0,0.325768,0," [[16, 19], [2, 9], [4, 17], [10], [8], [3, 15], [12], [0, 1], [13, 14], [5, 7, 11]]",18,0,0.330494,0," [[16, 19], [2, 9], [4, 17], [10], [8], [3, 15], [12], [0, 1], [13, 14], [5, 7, 11]]"
