Instance,GraphType, n , p , R , r ,obj_NL,Time_NL,gap_NL,C_NL,obj_IP1,numcuts_IP1,TotalT_IP1,GAP_IP1,C_IP1,obj_IP2 ,numcuts_IP2 ,TotalT_IP2,GAP_IP2,C_IP2
eilon20_4 , Star ,20,2,0.2,0.3,11,0.269198,0," [[1, 6, 7, 12, 14, 18], [0, 3, 9, 10, 19]]",11,0,0.035904,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18]]",11,0,0.098272,0," [[1, 6, 7, 12, 14, 18], [0, 3, 9, 10, 19]]"
eilon20_4 , Star ,20,2,0.2,0.5,11,0.235319,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18]]",11,0,0.025516,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18]]",11,0,0.079412,0," [[0, 3, 9, 10, 19], [1, 6, 7, 12, 14, 18]]"
eilon20_4 , Star ,20,2,0.3,0.3,14,0.244728,0," [[1, 4, 6, 7, 9, 12, 13, 14, 18], [0, 8, 10, 11, 16]]",14,7,0.132469,0," [[0, 6, 8, 9, 10, 11, 16], [1, 4, 7, 12, 13, 14, 18]]",14,4,0.336746,0," [[0, 3, 7, 9, 10, 12, 14, 19], [4, 6, 8, 11, 13, 18]]"
eilon20_4 , Star ,20,2,0.3,0.5,15,0.194204,0," [[2, 4, 8, 11, 13, 15], [0, 3, 6, 7, 9, 10, 12, 14, 19]]",15,0,0.077237,0," [[2, 4, 8, 11, 13, 18], [0, 3, 6, 7, 9, 10, 12, 14, 19]]",15,0,0.250101,0," [[2, 4, 8, 11, 13, 18], [0, 3, 6, 7, 9, 10, 12, 14, 19]]"
eilon20_5 , Star ,20,2,0.1,0.3,5,0.681735,0," [[0, 1], [5, 13, 14]]",5,0,0.062725,0," [[5, 7, 11], [0, 1]]",5,0,0.185603,0," [[5, 7, 11], [0, 1]]"
eilon20_5 , Star ,20,2,0.1,0.5,5,0.724286,0," [[0, 1], [5, 7, 14]]",5,0,0.035639,0," [[0, 1], [5, 13, 14]]",5,0,0.135181,0," [[5, 7, 11], [13, 14]]"
eilon20_5 , Star ,20,2,0.2,0.3,9,0.337224,0," [[0, 5, 7, 11, 13, 14], [1, 4, 17]]",9,0,0.041998,0," [[0, 5, 7, 11, 13, 14], [1, 4, 17]]",9,0,0.117392,0," [[1, 4, 17], [0, 5, 7, 11, 13, 14]]"
eilon20_5 , Star ,20,2,0.2,0.5,11,0.383739,0," [[0, 5, 7, 11, 13, 14], [4, 10, 16, 17, 19]]",11,0,0.027661,0," [[4, 10, 16, 17, 19], [0, 5, 7, 11, 13, 14]]",11,0,0.089195,0," [[0, 5, 7, 11, 13, 14], [4, 10, 16, 17, 19]]"
eilon20_5 , Star ,20,2,0.3,0.3,12,0.35776,0," [[0, 1, 5, 7, 11, 13, 14], [4, 10, 16, 17, 19]]",12,297,1.779173,0," [[0, 4, 10, 16, 17, 19], [1, 5, 7, 11, 13, 14]]",12,279,5.086431,0," [[1, 4, 10, 16, 17, 19], [0, 5, 7, 11, 13, 14]]"
eilon20_5 , Star ,20,2,0.3,0.5,14,0.298297,0," [[0, 1, 4, 9, 10, 16, 17, 19], [5, 6, 7, 11, 13, 14]]",14,1,0.062911,0," [[0, 1, 5, 6, 7, 11, 13, 14], [2, 4, 9, 10, 17, 19]]",14,0,0.171109,0," [[0, 1, 4, 9, 10, 16, 17, 19], [5, 6, 7, 11, 13, 14]]"
eilon20_1 , Star ,20,6,0.1,0.3,12,20.922244,0," [[17], [11, 18], [2], [6, 8, 10, 12], [3, 13, 16], [1]]",12,4,0.472993,0," [[12], [2, 17], [9], [3, 13, 16], [6, 8, 10], [11, 18]]",12,4,0.532555,0," [[12], [2, 17], [9], [3, 13, 16], [6, 8, 10], [11, 18]]"
